"id" "exp" "session" "PL" "sigma" "posu" "STD" "STD_se" "alpha" "alpha_se" "id.1" "ideal_gain" "ideal_gain_R" "observed_gain" "observed_gain_se" "observed_sd" "STD_R" "STD_se.1" "Lshp" "Lshp_se" "alpha_R" "alpha_se_R"
"2_242" "dm" "exp3" "small" 57 0.9 2 0.0848114382969347 0.00481995857703466 0.987001830665657 0.0025934414843704 "dm_exp3" 0.861894877981722 0.861907611336724 0.858660717162935 0.00936570276756061 0.0826555670208044 0.0849149834147668 0.00480287287711615 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
"2_342" "dm" "exp3" "small" 50 0.9 3 0.107225516014139 0.00618961328267804 0.987001830665657 0.0025934414843704 "dm_exp3" 0.825396272235181 0.825514498452755 0.836838255562894 0.0127748476296792 0.116299555025081 0.107284400537321 0.00615949325597219 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
"1_143" "cm" "exp3" "large" 146 0.9 1 0.0835040222254209 0.00601134871086341 0.166035954800645 0.0179997018516473 "cm_exp3" 1.05325813746862 1.05324990591371 1.07260893706148 0.00833799066063133 0.0750734267042006 0.0835126613221227 0.00601226346017806 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"1_243" "cm" "exp3" "large" 57 0.9 2 0.0873332667416338 0.00629028056382879 0.166035954800645 0.0179997018516473 "cm_exp3" 1.05570040132306 1.05570137612816 1.07502768458587 0.00909085717317997 0.0790923196425132 0.087353750683871 0.00629336407983271 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"1_343" "cm" "exp3" "large" 50 0.9 3 0.112372562233864 0.00853370687135137 0.166035954800645 0.0179997018516473 "cm_exp3" 1.07167024490456 1.07166651648465 1.03219711714154 0.012896941408107 0.118630559661854 0.112355947169498 0.00853150104228254 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"2_143" "cm" "exp3" "small" 146 0.9 1 0.102053069491066 0.0074658632135846 0.166035954800645 0.0179997018516473 "cm_exp3" 1.06508856230729 1.06508746649097 1.06695293383163 0.0110035182083108 0.102070503528604 0.102055694408914 0.0074649815111056 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"2_243" "cm" "exp3" "small" 57 0.9 2 0.0919278837269322 0.00675145122965295 0.166035954800645 0.0179997018516473 "cm_exp3" 1.05863080748343 1.05862302267432 1.05601189100888 0.0102472373166284 0.0932975456551641 0.0919309017810793 0.00675089268656065 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"2_343" "cm" "exp3" "small" 50 0.9 3 0.0930303821609353 0.00686968041979273 0.166035954800645 0.0179997018516473 "cm_exp3" 1.05933397129195 1.05933527502496 1.05082676322768 0.0107381053446925 0.0959357632489913 0.0930466322020637 0.00687188583675862 5.65308893167269 29.0139188264212 0.166194174287521 0.0180673516613144
"1_144" "ad" "exp3" "large" 146 0.9 1 0.0890606646960044 0.00466192021723863 0.993816155734907 0.00130618594566577 "ad_exp3" 0.832881828298289 0.833085949980583 0.82044587483626 0.00858487818650519 0.0759778258748567 0.090536401514439 0.00483890829698273 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"1_244" "ad" "exp3" "large" 57 0.9 2 0.0785225100051708 0.00420364766188008 0.993816155734907 0.00130618594566577 "ad_exp3" 0.85265619189795 0.854442755301839 0.860107982210635 0.00995739890037765 0.0854645878085842 0.0798378989306552 0.00438593628936488 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"1_344" "ad" "exp3" "large" 50 0.9 3 0.0916753265475549 0.00489387868449719 0.993816155734907 0.00130618594566577 "ad_exp3" 0.827975539790208 0.828574081234701 0.824309643859377 0.0099711279114159 0.088660361757433 0.092749333032916 0.00489129230006795 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"2_144" "ad" "exp3" "small" 146 0.9 1 0.115815316861061 0.00617339590586145 0.993816155734907 0.00130618594566577 "ad_exp3" 0.782677989161294 0.780937289800772 0.776246718509305 0.0123753893390416 0.110179653562414 0.115043275097783 0.00608188624022682 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"2_244" "ad" "exp3" "small" 57 0.9 2 0.110909999389013 0.0059273495688808 0.993816155734907 0.00130618594566577 "ad_exp3" 0.791882577884639 0.792084684711167 0.799843791353288 0.0126344486767222 0.118631711046939 0.110005196767478 0.00584469710437153 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"2_344" "ad" "exp3" "small" 50 0.9 3 0.117240662121932 0.00629402479133188 0.993816155734907 0.00130618594566577 "ad_exp3" 0.780003387597137 0.779654100088352 0.787751883683522 0.0138632546401402 0.124873914278342 0.11561613063665 0.00642349550208261 0.606162877314726 0.37574086727528 0.991132116331993 0.004001549249758
"1_145" "kl" "exp3" "large" 146 0.9 1 0.100947238019081 0.00677552528221792 0.932077502653701 0.00972258153267307 "kl_exp3" 0.897025779406331 0.897037558759934 0.894565929997047 0.0114919683987735 0.100276362244651 0.10095284541073 0.00677534311392838 10 2.90643012135899 0.932012576799324 0.00972933005101318
"1_245" "kl" "exp3" "large" 57 0.9 2 0.0886578415121573 0.00592355803558947 0.932077502653701 0.00972258153267307 "kl_exp3" 0.909561942348279 0.909562157794429 0.898163145041992 0.00957106177131014 0.0823806498144215 0.0886768290968454 0.00592596391451084 10 2.90643012135899 0.932012576799324 0.00972933005101318
"1_345" "kl" "exp3" "large" 50 0.9 3 0.103316209629882 0.00692959273949367 0.932077502653701 0.00972258153267307 "kl_exp3" 0.894609240202828 0.894617732808792 0.891382203436172 0.0112618443823871 0.102244906526429 0.103324440738291 0.00692985061873306 10 2.90643012135899 0.932012576799324 0.00972933005101318
"2_145" "kl" "exp3" "small" 146 0.9 1 0.12743295790213 0.00868320125093082 0.932077502653701 0.00972258153267307 "kl_exp3" 0.870008237069189 0.87001088524652 0.884992567187622 0.0154191791071303 0.134879131534463 0.127436594383664 0.00868228382586719 10 2.90643012135899 0.932012576799324 0.00972933005101318
"2_245" "kl" "exp3" "small" 57 0.9 2 0.168823697999349 0.0116959273688526 0.932077502653701 0.00972258153267307 "kl_exp3" 0.827786383590264 0.827761970974335 0.845250301991554 0.0199006537502346 0.177823953979931 0.168814465902052 0.011691427429438 10 2.90643012135899 0.932012576799324 0.00972933005101318
"2_345" "kl" "exp3" "small" 50 0.9 3 0.171694697567495 0.0117889166898761 0.932077502653701 0.00972258153267307 "kl_exp3" 0.824857735348142 0.824823111483555 0.818531497480023 0.0190245426335458 0.169456968925218 0.171691534423294 0.0117856045632398 10 2.90643012135899 0.932012576799324 0.00972933005101318
"1_146" "bs" "exp3" "large" 146 0.9 1 0.0847828727027569 0.00534403341587198 0.969338924075963 0.00521982358193497 "bs_exp3" 0.887743188239071 0.887751742936373 0.903817646689221 0.0102662586028231 0.0940560740449185 0.0848126683333949 0.00534789747470072 10 1.2703488238623 0.969275755809397 0.00523172826378729
"1_246" "bs" "exp3" "large" 57 0.9 2 0.0842993625451023 0.00514663515057484 0.969338924075963 0.00521982358193497 "bs_exp3" 0.888383381213494 0.888400349602549 0.873866220834455 0.00822535353167898 0.073080317908331 0.0843227340975928 0.00514923302681853 10 1.2703488238623 0.969275755809397 0.00523172826378729
"1_346" "bs" "exp3" "large" 50 0.9 3 0.102768871179678 0.0062150804083578 0.969338924075963 0.00521982358193497 "bs_exp3" 0.863928818195709 0.863933146809849 0.841473584998596 0.00938190539061214 0.084218824980602 0.102802609524664 0.00621909208664946 10 1.2703488238623 0.969275755809397 0.00523172826378729
"2_146" "bs" "exp3" "small" 146 0.9 1 0.11324902015646 0.00718847985954412 0.969338924075963 0.00521982358193497 "bs_exp3" 0.850052573354724 0.850080800434738 0.877668733858237 0.0137713143759232 0.128091528847632 0.113263354344396 0.00718910866854792 10 1.2703488238623 0.969275755809397 0.00523172826378729
"2_246" "bs" "exp3" "small" 57 0.9 2 0.113629844636132 0.00711079884228837 0.969338924075963 0.00521982358193497 "bs_exp3" 0.849548341121242 0.849582752342443 0.863363101511036 0.0140077811327284 0.12240502332912 0.113639432823189 0.00711047986904801 10 1.2703488238623 0.969275755809397 0.00523172826378729
"2_346" "bs" "exp3" "small" 50 0.9 3 0.119167291787628 0.00724325048005716 0.969338924075963 0.00521982358193497 "bs_exp3" 0.842216479670722 0.842240621058041 0.82238406943345 0.0114881518725734 0.103969072833744 0.11918329319604 0.00724384397062162 10 1.2703488238623 0.969275755809397 0.00523172826378729
"1_147" "pl" "exp3" "large" 146 0.9 1 0.0668882573627263 0.00395245168979797 0.981391838937094 0.00349565398048903 "pl_exp3" 0.899421826651108 0.899444665699798 0.897856884219567 0.0075151313729037 0.0661015733831125 0.0669329958740894 0.00395837854439051 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"1_247" "pl" "exp3" "large" 57 0.9 2 0.0828766829146632 0.00479682415636492 0.981391838937094 0.00349565398048903 "pl_exp3" 0.875380436965417 0.875405064584555 0.859228871890379 0.00761060721710101 0.0682028420068443 0.0829305810876127 0.0048037752880716 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"1_347" "pl" "exp3" "large" 50 0.9 3 0.101860052136778 0.00604223665652682 0.981391838937094 0.00349565398048903 "pl_exp3" 0.846835626837489 0.846872295970075 0.847538776332919 0.011136617513319 0.103029541612226 0.101914879631845 0.00604890166115258 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"2_147" "pl" "exp3" "small" 146 0.9 1 0.0927737205760412 0.0056141207521015 0.981391838937094 0.00349565398048903 "pl_exp3" 0.860498510212024 0.860550818739273 0.882761916699291 0.0116743245777337 0.106565851027503 0.0928143626664444 0.00561869349025119 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"2_247" "pl" "exp3" "small" 57 0.9 2 0.102907986941653 0.00601380173862253 0.981391838937094 0.00349565398048903 "pl_exp3" 0.845259874096738 0.845323258036871 0.835389086943522 0.0104052433176395 0.0952267875905809 0.10294541448698 0.00601740659337928 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"2_347" "pl" "exp3" "small" 50 0.9 3 0.116732874325411 0.00693107051576241 0.981391838937094 0.00349565398048903 "pl_exp3" 0.824471741110163 0.824511821409209 0.832315252488791 0.0133743431131949 0.123002889075652 0.116789396812027 0.00693756064835305 10 6.43858453057837e-08 0.981313505648148 0.00351340177379526
"1_148" "dk" "exp3" "large" 146 0.9 1 0.072099824577731 0.00491907420924093 0.949318636695305 0.00792542147676823 "dk_exp3" 0.918170148863879 0.928591869138483 0.934327490608999 0.00960656790582923 0.0796502986637969 0.0751421047824864 0.00445338347691409 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"1_248" "dk" "exp3" "large" 57 0.9 2 0.0821062576890859 0.00528372626354221 0.949318636695305 0.00792542147676823 "dk_exp3" 0.906813325429167 0.906252875392401 0.887532573883637 0.00773983033490122 0.0680522568557867 0.0887786153237261 0.0029803832265399 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"1_348" "dk" "exp3" "large" 50 0.9 3 0.133389876693314 0.00907887837112973 0.949318636695305 0.00792542147676823 "dk_exp3" 0.84860887234653 0.83185358310993 0.828854370996199 0.0144953555486248 0.120913402031289 0.123803757736661 0.00655731844149967 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"2_148" "dk" "exp3" "small" 146 0.9 1 0.089787159766917 0.00609010196732893 0.949318636695305 0.00792542147676823 "dk_exp3" 0.898095869129418 0.905798733916938 0.918010395113149 0.0111237621514111 0.0991047037142034 0.0890343139164867 0.00578875349587426 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"2_248" "dk" "exp3" "small" 57 0.9 2 0.097924641958269 0.00656606927741824 0.949318636695305 0.00792542147676823 "dk_exp3" 0.888860213709969 0.889106952632486 0.89009518252345 0.0110563754400767 0.0992751330430051 0.0979705111033632 0.00560866226800075 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"2_348" "dk" "exp3" "small" 50 0.9 3 0.132747890979493 0.0087162033350195 0.949318636695305 0.00792542147676823 "dk_exp3" 0.849337495467277 0.835396040627044 0.838387253880294 0.0139927120713189 0.126705139041651 0.122364322057045 0.00631826290503246 0.187547838573919 0.00851298333605751 0.847866483792348 NA
"1_149" "ac" "exp3" "large" 146 0.9 1 0.0655321214056294 0.00371108053112145 0.988746463149484 0.00229533576263509 "ac_exp3" 0.890067426735344 0.890108418365815 0.886824281148325 0.00727032947698279 0.0630775804347288 0.0656437764223864 0.00372599399650521 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"1_249" "ac" "exp3" "large" 57 0.9 2 0.068281991028781 0.00385955463922915 0.988746463149484 0.00229533576263509 "ac_exp3" 0.88545442097633 0.885517916775013 0.880359692452556 0.00732160235411018 0.0640375008008131 0.0683847458292759 0.00387280032453864 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"1_349" "ac" "exp3" "large" 50 0.9 3 0.0800902525235211 0.0044598432719332 0.988746463149484 0.00229533576263509 "ac_exp3" 0.865645619524022 0.865673211765279 0.855838568251004 0.00745795638385736 0.0712050008002649 0.080232223002731 0.00447874853417681 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"2_149" "ac" "exp3" "small" 146 0.9 1 0.0768071669015373 0.00437946699121234 0.988746463149484 0.00229533576263509 "ac_exp3" 0.871153118261691 0.87122889283008 0.880219107037831 0.00930286939017454 0.0840943394959264 0.0769157262049495 0.00439321678210214 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"2_249" "ac" "exp3" "small" 57 0.9 2 0.0861192142254565 0.0048872321282398 0.988746463149484 0.00229533576263509 "ac_exp3" 0.855531811675695 0.855645018134166 0.857175679684481 0.0100373208317462 0.0880284610538643 0.0862179840383951 0.00489873892341082 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"2_349" "ac" "exp3" "small" 50 0.9 3 0.0918679655846904 0.00523259905044711 0.988746463149484 0.00229533576263509 "ac_exp3" 0.845888070727081 0.845984991238929 0.85567002704652 0.0111444458935522 0.0998884629435573 0.0919831742800799 0.00524651549107023 6.5635941779994 1.59497605377843e-08 0.988619352361557 0.00232722235642345
"1_150" "wf" "exp3" "large" 146 0.9 1 0.153308030038635 0.011866088639719 0.228267685297839 0.0223335525585426 "wf_exp3" 1.07409403621879 1.07408358646736 1.07672001727823 0.0169240418899135 0.153657541852594 0.153308707340612 0.0118604191525578 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"1_250" "wf" "exp3" "large" 57 0.9 2 0.154505196954961 0.0122737573087835 0.228267685297839 0.0223335525585426 "wf_exp3" 1.07467262898498 1.07465091591345 1.05144710999923 0.0181558851350793 0.159399701723987 0.154475420492215 0.0122619650091003 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"1_350" "wf" "exp3" "large" 50 0.9 3 0.139423765206312 0.0113423760518337 0.228267685297839 0.0223335525585426 "wf_exp3" 1.06738374755327 1.06730167035603 1.00408330162793 0.0157918876217213 0.141286763877029 0.139349260028312 0.0113237698928096 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"2_150" "wf" "exp3" "small" 146 0.9 1 0.164669975273261 0.0123953193200236 0.228267685297839 0.0223335525585426 "wf_exp3" 1.07958528879326 1.0796410916732 1.12611181965633 0.0158758217877092 0.146705585932427 0.164730417504034 0.0124019832112094 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"2_250" "wf" "exp3" "small" 57 0.9 2 0.16565781027458 0.0124772964040048 0.228267685297839 0.0223335525585426 "wf_exp3" 1.08006271086662 1.08010556224568 1.10520086248462 0.0173142052499625 0.158473640931341 0.165684237951567 0.0124756451239778 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"2_350" "wf" "exp3" "small" 50 0.9 3 0.165825457549487 0.0124344415752656 0.228267685297839 0.0223335525585426 "wf_exp3" 1.08014373502913 1.08018417283478 1.10055733107814 0.0179561303887266 0.160516260524437 0.165845645457164 0.0124313834808183 3.90300237894135 3.99603132899016 0.228969835283291 0.0225488133603674
"1_151" "gh" "exp3" "large" 146 0.9 1 0.0968477208678962 0.00633393963940908 0.952503838983685 0.00740037144758577 "gh_exp3" 0.887665171670661 0.897684333542945 0.89500854789263 0.0114717753362858 0.10137841149738 0.103470102113313 0.0055006850330786 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"1_251" "gh" "exp3" "large" 57 0.9 2 0.14961915099766 0.00987535935839974 0.952503838983685 0.00740037144758577 "gh_exp3" 0.826454959786329 0.819488239033077 0.825898772248126 0.0177668133795361 0.15028409505143 0.142799532283199 0.00688758128646735 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"1_351" "gh" "exp3" "large" 50 0.9 3 0.171827299944972 0.0110246954785945 0.952503838983685 0.00740037144758577 "gh_exp3" 0.800695462273889 0.775901433971206 0.770677962688093 0.0169187021073197 0.151436690885291 0.160581671488271 0.00741155604779806 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"2_151" "gh" "exp3" "small" 146 0.9 1 0.119691748375288 0.00804719500387708 0.952503838983685 0.00740037144758577 "gh_exp3" 0.861168111452519 0.875493944179515 0.902900687530208 0.0152018483103417 0.136401089306685 0.11599873338039 0.00599252967899093 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"2_251" "gh" "exp3" "small" 57 0.9 2 0.119665873755266 0.00771444377789984 0.952503838983685 0.00740037144758577 "gh_exp3" 0.861198123735416 0.861471965312919 0.853468643342475 0.0128203066959147 0.115551007853152 0.123259051607986 0.0175381756735888 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"2_351" "gh" "exp3" "small" 50 0.9 3 0.139588496387512 0.00889488642024938 0.952503838983685 0.00740037144758577 "gh_exp3" 0.838089636368584 0.825919523915095 0.811833223657953 0.0139920503569464 0.121360129476436 0.139983926278351 0.00666668034105471 0.214429897958825 0.0163425800387399 0.830173337335627 NA
"1_152" "eb" "exp3" "large" 146 0.9 1 0.0476267128965431 0.00312849423002067 0.945784712366557 0.00810282490891932 "eb_exp3" 0.947189242583952 0.947194046959748 0.950503968472811 0.00562131888218876 0.0496132374961267 0.0476395312984455 0.00313034490884078 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"1_252" "eb" "exp3" "large" 57 0.9 2 0.0620878249808744 0.00406973274867469 0.945784712366557 0.00810282490891932 "eb_exp3" 0.931154075997762 0.931162118702746 0.933787991589055 0.00689411707308602 0.0638644807711249 0.0621009586856452 0.00407147285421673 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"1_352" "eb" "exp3" "large" 50 0.9 3 0.0718578223403123 0.00476500415876119 0.945784712366557 0.00810282490891932 "eb_exp3" 0.920320639443694 0.920345805229001 0.926795544113236 0.00829838702928797 0.0755327778854353 0.0718568385432046 0.00476408951262859 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"2_152" "eb" "exp3" "small" 146 0.9 1 0.0680531546627432 0.0044027402995173 0.945784712366557 0.00810282490891932 "eb_exp3" 0.924539435492766 0.924555617978182 0.914420030818495 0.00685132049294911 0.0617244298858773 0.0680598481723134 0.00440319831884277 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"2_252" "eb" "exp3" "small" 57 0.9 2 0.0791008971666696 0.00509711744918222 0.945784712366557 0.00810282490891932 "eb_exp3" 0.912289174177068 0.912292123728926 0.901912523344393 0.00800883901458041 0.0728359685182152 0.0791204081893725 0.00509973692589063 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"2_352" "eb" "exp3" "small" 50 0.9 3 0.101587941125645 0.00668885583150631 0.945784712366557 0.00810282490891932 "eb_exp3" 0.887354473537816 0.887354939979983 0.895220257168136 0.0114306053467113 0.106230319110302 0.101607733115624 0.0066912827729705 10 2.6994311501985e-08 0.945721979853445 0.00811310001720334
"1_153" "nd" "exp3" "large" 146 0.9 1 0.0713032735619345 0.0040975654232486 0.989400529868524 0.002199962531485 "nd_exp3" 0.878940603638447 0.889986961104483 0.891850521704977 0.00916705514098185 0.0810111762665051 0.0789136119858316 NA 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"1_253" "nd" "exp3" "large" 57 0.9 2 0.0806138661930662 0.00458268778149171 0.989400529868524 0.002199962531485 "nd_exp3" 0.86313298788924 0.871111676498658 0.872944996809724 0.0101705362094474 0.0885191342601104 0.0865556053754939 0.0036813220984388 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"1_353" "nd" "exp3" "large" 50 0.9 3 0.106521316384078 0.00612886047671992 0.989400529868524 0.002199962531485 "nd_exp3" 0.819147065495008 0.821117615552778 0.828161629482922 0.0127678390063673 0.114290052135892 0.10411516334057 0.00402883377038491 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"2_153" "nd" "exp3" "small" 146 0.9 1 0.137368882038942 0.00792366218979742 0.989400529868524 0.002199962531485 "nd_exp3" 0.766773769014509 0.75181486392159 0.751480873036796 0.0144196431720261 0.123631842203536 0.124411889588193 0.00404645383059427 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"2_253" "nd" "exp3" "small" 57 0.9 2 0.126477100477071 0.00704776188021904 0.989400529868524 0.002199962531485 "nd_exp3" 0.785265939365321 0.772204571527572 0.767153257768273 0.0115364400353608 0.109212988270596 0.118802017658498 0.00428005781538469 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"2_353" "nd" "exp3" "small" 50 0.9 3 0.151304169463562 0.00847548413315857 0.989400529868524 0.002199962531485 "nd_exp3" 0.743114298583777 0.722032347454923 0.721652148547277 0.0149727269230848 0.130919948137626 0.132177770649751 0.00446145915277837 0.164781930869794 NA 0.905201725862794 0.00832657393262187
"1_154" "ay" "exp3" "large" 146 0.9 1 0.0945951496334908 0.00688997523923872 0.84465213059522 0.0177168234808879 "ay_exp3" 0.936763538576527 0.936772056868059 0.921954827426512 0.00997293968679615 0.0888363806182271 0.094601959145167 0.00689049839341726 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"1_254" "ay" "exp3" "large" 57 0.9 2 0.104161137179877 0.00758954000410476 0.84465213059522 0.0177168234808879 "ay_exp3" 0.930368717014583 0.930372178225986 0.905584950140328 0.0100218158945117 0.0928489040274877 0.104173524225264 0.00759092485219575 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"1_354" "ay" "exp3" "large" 50 0.9 3 0.162178446546784 0.0126979013327085 0.84465213059522 0.0177168234808879 "ay_exp3" 0.891584388616713 0.891570345435383 0.879534395499598 0.0199676398106157 0.158804833123191 0.162176658605897 0.0126958183339551 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"2_154" "ay" "exp3" "small" 146 0.9 1 0.117867042737107 0.00887362606077946 0.84465213059522 0.0177168234808879 "ay_exp3" 0.92120637766712 0.921215906688898 0.959525765202326 0.0136177083160348 0.12505289293675 0.117865491365502 0.00887264422217202 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"2_254" "ay" "exp3" "small" 57 0.9 2 0.139993123416829 0.0102163959979338 0.84465213059522 0.0177168234808879 "ay_exp3" 0.906415183692838 0.906408184224964 0.908986057474246 0.0159324646646774 0.141718625201415 0.140002693078997 0.0102170738864741 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"2_354" "ay" "exp3" "small" 50 0.9 3 0.173370479165591 0.0135280627000425 0.84465213059522 0.0177168234808879 "ay_exp3" 0.884102561669769 0.884083403831273 0.90385887305983 0.0212798219816173 0.18003351257931 0.173361741759768 0.0135245505843282 10 2.53272829320293e-07 0.844564623572846 0.0177193532575401
"1_155" "yo" "exp3" "large" 146 0.9 1 0.111634366643586 0.00770845876556978 0.931223176118853 0.0105107591589405 "yo_exp3" 0.886681466159286 0.886681339772941 0.873415196119675 0.0116081019775688 0.104547490848846 0.111646579268237 0.0077094626681138 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"1_255" "yo" "exp3" "large" 57 0.9 2 0.117313696257977 0.00837806261836858 0.931223176118853 0.0105107591589405 "yo_exp3" 0.880916457219796 0.880921054377947 0.877519361472573 0.0131868032765069 0.116353007592286 0.117318821272962 0.00837764532037336 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"1_355" "yo" "exp3" "large" 50 0.9 3 0.12967153325308 0.00951000653568297 0.931223176118853 0.0105107591589405 "yo_exp3" 0.868372184299862 0.868365405276187 0.864103733709971 0.0152066264704842 0.128392203300743 0.129680958660301 0.00951018054784524 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"2_155" "yo" "exp3" "small" 146 0.9 1 0.085076839399567 0.00610984289963077 0.931223176118853 0.0105107591589405 "yo_exp3" 0.913639653650534 0.913653981175399 0.916057409331582 0.0104253973443561 0.0868673295321598 0.0850808319202094 0.00610971488057545 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"2_255" "yo" "exp3" "small" 57 0.9 2 0.0945922061504796 0.00684964702572966 0.931223176118853 0.0105107591589405 "yo_exp3" 0.903980736653176 0.903994682057319 0.895389904859497 0.0106811240043109 0.0903769067020433 0.0945953648799113 0.00684915245795345 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"2_355" "yo" "exp3" "small" 50 0.9 3 0.135436438923339 0.0107849574971511 0.931223176118853 0.0105107591589405 "yo_exp3" 0.862520306316996 0.862524551136203 0.901087456541446 0.0186980379879979 0.150111879122325 0.135430994281039 0.0107819104185926 10 9.93594869633322e-08 0.931160682886425 0.010518892228083
"1_156" "aw" "exp3" "large" 146 0.9 1 0.0531174777132195 0.00401387528967961 0.819483876534272 0.019010830151086 "aw_exp3" 0.968209094186781 0.968252613892996 0.981625279385785 0.00605782315666355 0.055725612728113 0.0531125233149357 0.00401014432112365 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"1_256" "aw" "exp3" "large" 57 0.9 2 0.0667894017026892 0.00487162290942042 0.819483876534272 0.019010830151086 "aw_exp3" 0.960026425114103 0.960002727234826 0.949174954505151 0.00692689244222411 0.0629128384651644 0.0668145700891711 0.00486958733058037 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"1_356" "aw" "exp3" "large" 50 0.9 3 0.0806282876652727 0.00591138897959856 0.819483876534272 0.019010830151086 "aw_exp3" 0.951743827853016 0.951627810511908 0.929610276976154 0.00824814810851579 0.0707500327259334 0.0806546325806651 0.00590625378596231 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"2_156" "aw" "exp3" "small" 146 0.9 1 0.068000362537131 0.00513878869908735 0.819483876534272 0.019010830151086 "aw_exp3" 0.959301662974484 0.959310078179332 0.976122811175075 0.00810392879027655 0.0713244502130326 0.0679620661145114 0.00512532095514832 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"2_256" "aw" "exp3" "small" 57 0.9 2 0.0867380505798217 0.00640016089018727 0.819483876534272 0.019010830151086 "aw_exp3" 0.948087124057959 0.947951295694216 0.946974644658376 0.00957926731247525 0.0869353494465821 0.0867045971587798 0.00638525883612751 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"2_356" "aw" "exp3" "small" 50 0.9 3 0.0769487506490209 0.00565756418510154 0.819483876534272 0.019010830151086 "aw_exp3" 0.953946037178582 0.953878795818197 0.949549885322024 0.00818929839953124 0.0759592094923286 0.0769424210280447 0.00564994704632281 1.48802712323873 NA 0.818612583090965 0.0185641090769892
"1_157" "am" "exp3" "large" 146 0.9 1 0.0791660215160969 0.00568855825656946 0.884767187402817 0.014254678862193 "am_exp3" 0.936576871832584 0.936571854830293 0.93614529740763 0.00886297457778108 0.0795157017226406 0.0791865086662226 0.00568894399063424 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
