id	session	exp	sacXresp	gain	tarX	rt	sigma	PL	posu	sess_n
ml	large	exp3	12.6694559603099	0.974573535408454	13	193	0.9093756	57.34494	2	1
ml	large	exp3	12.2861360943297	1.11692146312088	11	198	0.9093756	145.9493	1	1
ml	large	exp3	10.9828665568369	0.9984424142579	11	212	0.9093756	145.9493	1	1
ml	large	exp3	9.69987005133616	1.07776333903735	9	238	0.9093756	50.44071	3	1
ml	large	exp3	11.9297158665207	1.08451962422915	11	233	0.9093756	57.34494	2	1
ml	large	exp3	12.1220233793836	0.932463336875664	13	178	0.9093756	145.9493	1	1
ml	large	exp3	10.7426456154127	0.895220467951055	12	208	0.9093756	50.44071	3	1
ml	large	exp3	10.2484947549192	1.02484947549192	10	189	0.9093756	145.9493	1	1
ml	large	exp3	12.8178527765266	0.985988675117431	13	222	0.9093756	57.34494	2	1
ml	large	exp3	11.8809325562032	0.99007771301693	12	190	0.9093756	145.9493	1	1
ml	large	exp3	10.5381301295565	0.95801182995968	11	223	0.9093756	50.44071	3	1
ml	large	exp3	11.5203110823072	0.960025923525599	12	199	0.9093756	145.9493	1	1
ml	large	exp3	12.3352342158859	1.1213849287169	11	195	0.9093756	57.34494	2	1
ml	large	exp3	8.43028271834351	0.936698079815945	9	248	0.9093756	50.44071	3	1
ml	large	exp3	11.8160227882734	0.908924829867184	13	187	0.9093756	57.34494	2	1
ml	large	exp3	10.683710985893	0.971246453262998	11	226	0.9093756	50.44071	3	1
ml	large	exp3	10.155845373487	0.846320447790581	12	245	0.9093756	50.44071	3	1
ml	large	exp3	10.8159033482348	0.983263940748621	11	183	0.9093756	145.9493	1	1
ml	large	exp3	10.7431907602488	0.895265896687397	12	230	0.9093756	50.44071	3	1
ml	large	exp3	11.3596809205673	1.03269826550612	11	174	0.9093756	145.9493	1	1
ml	large	exp3	11.7875141151799	1.07159219228908	11	170	0.9093756	145.9493	1	1
ml	large	exp3	12.8464955042791	1.07054129202325	12	227	0.9093756	57.34494	2	1
ml	large	exp3	10.3804655185797	1.03804655185797	10	200	0.9093756	145.9493	1	1
ml	large	exp3	11.7018644868723	0.900143422067102	13	250	0.9093756	50.44071	3	1
ml	large	exp3	9.90793032565184	1.10088114729465	9	181	0.9093756	145.9493	1	1
ml	large	exp3	12.6373263277632	1.0531105273136	12	200	0.9093756	145.9493	1	1
ml	large	exp3	12.6052203588663	1.05043502990553	12	211	0.9093756	57.34494	2	1
ml	large	exp3	10.4578805809575	0.950716416450682	11	219	0.9093756	50.44071	3	1
ml	large	exp3	9.24072188801481	1.02674687644609	9	214	0.9093756	145.9493	1	1
ml	large	exp3	10.4560907853957	0.950553707763247	11	200	0.9093756	57.34494	2	1
ml	large	exp3	11.0601336933739	1.00546669939762	11	192	0.9093756	57.34494	2	1
ml	large	exp3	2.22599590394346	0.20236326399486	11	476	0.9093756	50.44071	3	1
ml	large	exp3	11.9038796542012	0.915683050323169	13	172	0.9093756	145.9493	1	1
ml	large	exp3	12.0402637246851	0.926174132668082	13	267	0.9093756	57.34494	2	1
ml	large	exp3	12.0366201699535	0.925893859227193	13	193	0.9093756	57.34494	2	1
ml	large	exp3	13.6983904884504	1.05372234526541	13	190	0.9093756	145.9493	1	1
ml	large	exp3	10.3387070509689	1.03387070509689	10	238	0.9093756	145.9493	1	1
