t	c_test	sig1	sig2	sig3	alpha	L1	L00	L_R	MSE1	MSE00	MSE_R	sig1R	sig2R	sig3R	alphaR	lhspR	id
3	4	0.0526324493895651	0.0655911704933514	0.079008347319915	0.13	68.8344629107626	32.5720312485913	41.2413470668055	0.303455481509475	1.52912567169087	1.23610279703523	0.0515102643500631	0.0667230524965155	0.0778219924683034	0.0786057338618898	0.13	aw_exp3
4	2	0.0536587516218115	0.13	0.0824481821824816	0.0686968127585205	79.6304005202359	50.5727356571794	68.9900662446148	0.0277557947106312	1.00990486708194	0.387399093226623	0.0534147466860062	0.13	0.0836360100558792	0.0852636112202486	0.0668550106154966	aw_exp3
5	3	0.0538999071533559	0.068749469292549	0.13	0.0690059364647267	76.0071036794384	69.9197488383216	73.6304435688359	0.00167986995610257	0.20743246358585	0.082010981694466	0.0538138334810363	0.0699289201042892	0.13	0.0874079290797841	0.0678290668984272	aw_exp3
6	1	0.13	0.0655580416485873	0.0789603649311102	0.0673491465498841	71.7214732546489	-873.950330445652	49.4801591193688	0.36243936134327	32.3261463264134	1.11419577911573	0.13	0.0676239998963801	0.0800230340236211	0.0824307725620633	0.0646288909682736	aw_exp3
1	3	0.0794076259769034	0.0688982363461379	0.13	0.0981402466268651	76.996486293261	77.7289075959663	76.9964535394414	0.0410867210580837	0.0163308810266449	0.0410878281371845	0.0794153123480156	0.0689036600241807	0.13	0.0831311667404799	0.0981531524441729	am_exp3
2	2	0.0782889641866822	0.13	0.0738474053496217	0.096962281699553	73.1583127015515	77.0628524459356	73.1525409151213	0.1593346482112	0.0273612048510145	0.159529734592541	0.0782852927324368	0.13	0.0738346108983157	0.0819785461963933	0.0969618811402459	am_exp3
3	1	0.13	0.0668372918924056	0.0726567616422866	0.0958746491891202	66.2457948313891	71.873697916093	66.244801862274	0.198612678150036	0.00838955388704763	0.198646240506129	0.13	0.0668300831738729	0.072667037569498	0.0809305428216121	0.0958748054235736	am_exp3
4	5	0.0770821961281046	0.066660242833628	0.0724550448844322	0.09568132666552	64.6493287905677	70.1033140955167	64.6457602905826	0.197308552491639	0.0129638491843629	0.197429167791133	0.0770849865163742	0.0666635980995529	0.0724566145152483	0.13	0.0956803829636545	am_exp3
5	6	0.0776194765298735	0.0671737078308195	0.0730761126092599	0.0962474071265247	0	0	0	0	0	0	0.0776216417716319	0.0671786430857947	0.073077614852812	0.0812915443547046	0.0962518921901806	am_exp3
6	4	0.0759250996969426	0.0655504335155559	0.0711266775124148	0.13	57.0304747141283	62.1414174086737	57.025854796904	0.26575901021811	0.0930091471424736	0.265915163420289	0.0759274167285558	0.0655550809394863	0.071133262201193	0.0795528785578918	0.13	am_exp3
1	3	0.0703866436524727	0.0606839144631251	0.13	0.0798594548897108	70.8338198420509	-6396.08299106908	70.8345292824254	0.0639990527203107	218.645787261516	0.0639750736356505	0.070381153365332	0.060685352986813	0.13	0.0772242212185961	0.0798554392738051	ko_exp3
2	1	0.13	0.0606028546535631	0.0873665706776193	0.0803492719286658	74.9864001895166	-13.9792620002648	74.9761296445967	0.130098248479889	3.1371376304945	0.130445392898183	0.13	0.0606010875362401	0.0873701819394434	0.0750206024987712	0.0803443857696406	ko_exp3
3	2	0.0711585532525935	0.13	0.0884203323538947	0.0801209668649919	80.6854826362068	-164.678924572556	80.6841069247817	0.0103253977316614	8.30364236138783	0.0103718967778294	0.0711568522532002	0.13	0.0884230667910587	0.0760404032131747	0.0801197904041049	ko_exp3
4	6	0.0710070822387777	0.0606440054996199	0.0886504523701461	0.080068526124888	0	0	0	0	0	0	0.0710031948789363	0.060645429474976	0.088658079652174	0.0762679595545781	0.0800700904853799	ko_exp3
5	5	0.0702848094843398	0.0606896472189351	0.089811656915235	0.0798235115647646	75.5561524945132	50.8581947187322	75.5566426750916	0.0666132287477733	0.90140420156917	0.0665966606442216	0.0702854097361125	0.0606902407411563	0.0898107846340146	0.13	0.0798254282977098	ko_exp3
6	4	0.0713966307386795	0.0606273357775844	0.0880503837654938	0.13	73.5768577731017	-25.5983404567099	73.5730224785314	0.0386865548635402	3.39080825503117	0.0388161878200146	0.0713921637874094	0.0606273911430488	0.0880526730864392	0.0756827986093697	0.13	ko_exp3
