ID	IDn	block	trial	side	dE	sdE	sigma	FE	rr	acc	tResp	sess
6615	st	19	1	9	-1	0.36	-0.36	0.299952702068935	1	1	0	0.9	3
6616	st	19	1	10	-1	1.09	-1.09	0.299952702068935	1	0	1	0.57	3
6617	st	19	1	11	1	0.53	0.53	1.51872259663646	1	0	0	1.23	3
6618	st	19	1	12	-1	0.53	-0.53	0.90943743401739	1	0	1	0.88	3
6619	st	19	1	13	-1	0.77	-0.77	1.51872259663646	1	0	1	1.3	3
6620	st	19	1	14	-1	0.93	-0.93	1.51872259663646	1	1	0	0.77	3
6621	st	19	1	15	1	0.36	0.36	0.90943743401739	1	1	1	1.03	3
6622	st	19	1	16	1	1.09	1.09	1.51872259663646	1	1	1	0.95	3
6623	st	19	1	17	-1	0.85	-0.85	0.90943743401739	1	1	0	1.05	3
6624	st	19	1	18	1	0.44	0.44	0.90943743401739	1	1	1	1.02	3
6625	st	19	1	19	1	1.25	1.25	1.51872259663646	1	1	1	0.56	3
6626	st	19	1	20	1	0.36	0.36	0.90943743401739	1	1	1	0.61	3
6627	st	19	1	21	-1	0.04	-0.04	0.299952702068935	1	1	0	0.87	3
6628	st	19	1	22	-1	1.33	-1.33	0.90943743401739	1	0	1	0.41	3
6629	st	19	1	23	-1	1.33	-1.33	0.299952702068935	1	0	1	0.36	3
6630	st	19	1	24	-1	1.66	-1.66	0.90943743401739	1	0	1	0.28	3
6631	st	19	1	25	-1	1.33	-1.33	0.299952702068935	1	1	0	0.57	3
6632	st	19	1	26	1	0.12	0.12	0.299952702068935	1	0	0	0.58	3
6633	st	19	1	27	1	0.36	0.36	0.90943743401739	1	1	1	0.46	3
6634	st	19	2	1	-1	1.58	-1.58	0.90943743401739	1	1	0	0.92	3
6635	st	19	2	2	1	1.25	1.25	1.51872259663646	1	1	1	0.65	3
6636	st	19	2	3	-1	1.82	-1.82	1.51872259663646	1	0	1	0.55	3
6637	st	19	2	4	1	0.44	0.44	0.90943743401739	1	1	1	0.45	3
6638	st	19	2	5	1	0.44	0.44	0.90943743401739	1	1	1	0.15	3
6639	st	19	2	6	1	0.77	0.77	0.299952702068935	1	1	1	0.37	3
6640	st	19	2	7	-1	2.38	-2.38	0.90943743401739	1	0	1	0.31	3
6641	st	19	2	8	1	0.77	0.77	0.299952702068935	1	1	1	0.87	3
6642	st	19	2	9	-1	2.22	-2.22	0.90943743401739	1	0	1	0.21	3
6643	st	19	2	10	1	0.69	0.69	0.299952702068935	1	1	1	0.49	3
6644	st	19	2	11	-1	1.82	-1.82	1.51872259663646	1	0	1	0.35	3
6645	st	19	2	13	-1	2.14	-2.14	0.90943743401739	1	0	1	0.39	3
6646	st	19	2	14	1	1.41	1.41	1.51872259663646	1	1	1	0.58	3
6647	st	19	2	15	1	0.61	0.61	0.299952702068935	1	1	1	0.33	3
6648	st	19	2	16	-1	1.82	-1.82	1.51872259663646	1	0	1	0.56	3
6649	st	19	2	17	-1	0.44	-0.44	0.90943743401739	1	1	0	1.04	3
6650	st	19	2	19	-1	2.38	-2.38	0.299952702068935	1	0	1	0.27	3
6651	st	19	2	20	-1	1.98	-1.98	0.90943743401739	1	0	1	0.42	3
6652	st	19	2	21	-1	1.74	-1.74	1.51872259663646	1	1	0	0.64	3
6653	st	19	2	22	-1	2.22	-2.22	0.299952702068935	1	0	1	0.18	3
6654	st	19	2	23	-1	1.9	-1.9	0.90943743401739	1	0	1	0.22	3
6655	st	19	2	24	1	1.33	1.33	1.51872259663646	1	1	1	0.39	3
6656	st	19	2	25	-1	2.14	-2.14	0.299952702068935	1	0	1	0.18	3
6657	st	19	2	26	-1	1.98	-1.98	0.299952702068935	1	0	1	0.44	3
6658	st	19	2	27	-1	0.85	-0.85	0.90943743401739	1	0	1	0.26	3
6659	st	19	3	1	1	0.12	0.12	0.299952702068935	1	0	0	0.42	3
6660	st	19	3	2	1	0.04	0.04	0.90943743401739	1	0	0	0.14	3
6661	st	19	3	3	-1	2.38	-2.38	1.51872259663646	1	0	1	0.31	3
6662	st	19	3	5	1	1.25	1.25	1.51872259663646	1	1	1	0.51	3
6663	st	19	3	6	1	0.93	0.93	0.299952702068935	1	1	1	0.33	3
6664	st	19	3	7	-1	2.3	-2.3	1.51872259663646	1	0	1	0.53	3
6665	st	19	3	8	-1	2.22	-2.22	1.51872259663646	1	0	1	0.36	3
6666	st	19	3	9	1	0.69	0.69	0.90943743401739	1	1	1	0.38	3
6667	st	19	3	10	-1	2.14	-2.14	0.299952702068935	1	0	1	0.2	3
6668	st	19	3	11	-1	2.06	-2.06	0.299952702068935	1	0	1	0.19	3
6669	st	19	3	12	1	1.17	1.17	1.51872259663646	1	0	0	0.3	3
6670	st	19	3	13	-1	1.98	-1.98	0.90943743401739	1	0	1	0.3	3
6671	st	19	3	14	1	0.53	0.53	0.90943743401739	1	1	1	0.3	3
6672	st	19	3	15	1	1.66	1.66	1.51872259663646	1	1	1	0.3	3
6673	st	19	3	16	-1	2.14	-2.14	1.51872259663646	1	0	1	0.15	3
6674	st	19	3	17	1	1.58	1.58	1.51872259663646	1	1	1	0.26	3
6675	st	19	3	18	-1	1.74	-1.74	0.90943743401739	1	0	1	0.12	3
6676	st	19	3	19	1	0.77	0.77	0.299952702068935	1	1	1	0.2	3
6677	st	19	3	20	-1	2.06	-2.06	1.51872259663646	1	0	1	0.28	3
6678	st	19	3	21	-1	1.82	-1.82	0.299952702068935	1	0	1	0.23	3
6679	st	19	3	22	1	0.61	0.61	0.299952702068935	1	0	0	0.83	3
6680	st	19	3	23	1	1.49	1.49	1.51872259663646	1	1	1	0.38	3
6681	st	19	3	24	-1	1.49	-1.49	0.90943743401739	1	0	1	0.31	3
6682	st	19	3	25	1	1.17	1.17	0.299952702068935	1	1	1	0.3	3
6683	st	19	3	26	-1	1.98	-1.98	0.299952702068935	1	0	1	0.09	3
6684	ml	20	1	1	-1	0.04	-0.04	1.51872259663646	1	0	1	0.64	1
6685	ml	20	1	2	1	0.04	0.04	0.90943743401739	1	1	1	0.44	1
6686	ml	20	1	3	1	0.53	0.53	1.51872259663646	1	0	0	0.39	1
6687	ml	20	1	4	1	0.04	0.04	0.299952702068935	1	0	0	0.74	1
6688	ml	20	1	5	-1	0.53	-0.53	0.90943743401739	1	0	1	0.37	1
6689	ml	20	1	6	1	0.53	0.53	0.299952702068935	1	0	0	0.37	1
6690	ml	20	1	8	1	0.44	0.44	0.90943743401739	1	0	0	0.41	1
6691	ml	20	1	9	1	0.36	0.36	1.51872259663646	1	1	1	0.73	1
6692	ml	20	1	10	-1	0.53	-0.53	1.51872259663646	1	1	0	0.93	1
6693	ml	20	1	11	-1	0.53	-0.53	0.90943743401739	1	0	1	0.39	1
6694	ml	20	1	12	1	0.36	0.36	0.299952702068935	1	0	0	1.06	1
6695	ml	20	1	13	1	1.09	1.09	0.299952702068935	1	1	1	0.55	1
6696	ml	20	1	14	-1	0.69	-0.69	1.51872259663646	1	1	0	0.57	1
6697	ml	20	1	15	1	0.93	0.93	0.90943743401739	1	0	0	0.72	1
6698	ml	20	1	16	1	0.04	0.04	0.299952702068935	1	0	0	0.68	1
6699	ml	20	1	17	-1	0.36	-0.36	0.90943743401739	1	0	1	0.5	1
6700	ml	20	1	18	1	0.85	0.85	1.51872259663646	1	0	0	0.63	1
6701	ml	20	1	19	-1	0.69	-0.69	1.51872259663646	1	0	1	0.62	1
6702	ml	20	1	20	-1	1.09	-1.09	1.51872259663646	1	0	1	0.45	1
6703	ml	20	1	21	-1	1.25	-1.25	1.51872259663646	1	0	1	0.47	1
6704	ml	20	1	22	1	1.66	1.66	1.51872259663646	1	1	1	0.64	1
6705	ml	20	1	23	1	1.33	1.33	0.299952702068935	1	1	1	0.42	1
6706	ml	20	1	24	1	1.9	1.9	1.51872259663646	1	1	1	0.74	1
6707	ml	20	1	25	-1	0.28	-0.28	0.90943743401739	1	0	1	1.01	1
6708	ml	20	1	26	-1	1.49	-1.49	1.51872259663646	1	0	1	0.61	1
6709	ml	20	2	1	1	0.77	0.77	0.90943743401739	1	1	1	0.46	1
6710	ml	20	2	2	1	1.98	1.98	1.51872259663646	1	1	1	0.39	1
6711	ml	20	2	3	1	1.98	1.98	1.51872259663646	1	1	1	0.72	1
6712	ml	20	2	4	-1	0.77	-0.77	0.90943743401739	1	0	1	0.37	1
6713	ml	20	2	5	1	2.06	2.06	0.90943743401739	1	1	1	0.42	1
6714	ml	20	2	6	1	1.33	1.33	0.299952702068935	1	1	1	0.4	1
6715	ml	20	2	7	1	0.2	0.2	0.299952702068935	1	1	1	0.81	1
6716	ml	20	2	8	1	1.82	1.82	0.90943743401739	1	1	1	0.41	1
6717	ml	20	2	9	-1	0.61	-0.61	0.299952702068935	1	0	1	0.35	1
6718	ml	20	2	10	1	1.82	1.82	0.90943743401739	1	1	1	0.4	1
6719	ml	20	2	11	-1	1.58	-1.58	1.51872259663646	1	0	1	0.39	1
6720	ml	20	2	12	-1	0.53	-0.53	0.299952702068935	1	0	1	0.43	1
6721	ml	20	2	13	1	1.74	1.74	0.90943743401739	1	1	1	0.36	1
6722	ml	20	2	14	-1	0.61	-0.61	0.90943743401739	1	0	1	0.37	1
6723	ml	20	2	15	1	1.9	1.9	1.51872259663646	1	1	1	0.52	1
6724	ml	20	2	16	1	1.49	1.49	0.299952702068935	1	1	1	0.4	1
6725	ml	20	2	17	1	1.49	1.49	0.90943743401739	1	1	1	0.41	1
6726	ml	20	2	18	-1	1.49	-1.49	1.51872259663646	1	0	1	0.38	1
6727	ml	20	2	19	-1	0.36	-0.36	0.299952702068935	1	0	1	0.45	1
6728	ml	20	2	20	1	1.82	1.82	1.51872259663646	1	1	1	0.47	1
6729	ml	20	2	21	1	1.41	1.41	0.299952702068935	1	1	1	0.46	1
6730	ml	20	2	22	1	1.49	1.49	0.90943743401739	1	1	1	0.41	1
6731	ml	20	2	23	-1	0.36	-0.36	0.90943743401739	1	0	1	0.49	1
6732	ml	20	2	24	-1	1.41	-1.41	1.51872259663646	1	0	1	0.57	1
6733	ml	20	2	25	1	1.25	1.25	0.299952702068935	1	0	0	1.17	1
6734	ml	20	3	1	1	1.9	1.9	0.299952702068935	1	1	1	0.68	1
6735	ml	20	3	2	1	1.09	1.09	0.90943743401739	1	1	1	0.66	1
6736	ml	20	3	3	-1	0.36	-0.36	0.299952702068935	1	0	1	0.41	1
6737	ml	20	3	4	1	1.25	1.25	1.51872259663646	1	0	0	0.86	1
6738	ml	20	3	5	1	1.09	1.09	1.51872259663646	1	0	0	0.34	1
6739	ml	20	3	6	1	1.74	1.74	0.299952702068935	1	1	1	0.33	1
6740	ml	20	3	7	-1	0.2	-0.2	0.299952702068935	1	0	1	0.4	1
6741	ml	20	3	8	1	1.66	1.66	0.299952702068935	1	1	1	0.59	1
6742	ml	20	3	9	1	1.01	1.01	1.51872259663646	1	0	0	0.54	1
6743	ml	20	3	10	1	0.93	0.93	1.51872259663646	1	0	0	0.53	1
6744	ml	20	3	11	1	0.93	0.93	1.51872259663646	1	1	1	0.73	1
6745	ml	20	3	12	1	0.77	0.77	0.299952702068935	1	0	0	0.68	1
6746	ml	20	3	13	1	2.55	2.55	1.51872259663646	1	0	0	0.64	1
6747	ml	20	3	14	1	0.2	0.2	0.90943743401739	1	0	0	0.42	1
6748	ml	20	3	15	1	0.69	0.69	0.299952702068935	1	1	1	0.56	1
6749	ml	20	3	16	1	1.74	1.74	0.299952702068935	1	1	1	0.55	1
6750	ml	20	3	17	-1	0.12	-0.12	0.299952702068935	1	0	1	0.59	1
6751	ml	20	3	18	1	1.25	1.25	0.90943743401739	1	0	0	0.48	1
6752	ml	20	3	19	1	1.9	1.9	0.90943743401739	1	1	1	0.44	1
6753	ml	20	3	20	-1	0.2	-0.2	0.90943743401739	1	0	1	0.49	1
6754	ml	20	3	21	1	1.58	1.58	0.299952702068935	1	1	1	0.44	1
6755	ml	20	3	22	1	0.2	0.2	0.299952702068935	1	0	0	0.43	1
6756	ml	20	3	23	1	0.93	0.93	0.299952702068935	1	1	1	0.45	1
6757	ml	20	3	24	1	1.74	1.74	0.90943743401739	1	1	1	0.45	1
6758	ml	20	3	25	1	0.28	0.28	0.299952702068935	1	0	0	0.69	1
6759	ml	20	4	1	-1	1.17	-1.17	1.51872259663646	1	0	1	0.53	1
6760	ml	20	4	2	1	0.28	0.28	0.90943743401739	1	0	0	0.37	1
6761	ml	20	4	3	1	3.03	3.03	1.51872259663646	1	1	1	0.37	1
6762	ml	20	4	4	1	2.95	2.95	1.51872259663646	1	1	1	0.46	1
6763	ml	20	4	5	1	0.69	0.69	0.90943743401739	1	0	0	0.43	1
6764	ml	20	4	6	-1	0.93	-0.93	1.51872259663646	1	0	1	0.43	1
6765	ml	20	4	7	1	2.87	2.87	1.51872259663646	1	1	1	0.48	1
6766	ml	20	4	8	1	2.71	2.71	1.51872259663646	1	1	1	0.54	1
6767	ml	20	4	9	1	1.66	1.66	0.90943743401739	1	1	1	0.43	1
6768	ml	20	4	10	1	1.01	1.01	0.299952702068935	1	1	1	0.66	1
6769	ml	20	4	11	-1	0.36	-0.36	1.51872259663646	1	0	1	0.49	1
6770	ml	20	4	12	1	0.44	0.44	0.299952702068935	1	0	0	0.5	1
6771	ml	20	4	13	1	0.69	0.69	1.51872259663646	1	0	0	0.71	1
6772	ml	20	4	14	1	0.93	0.93	0.299952702068935	1	0	0	0.63	1
6773	ml	20	4	15	1	1.41	1.41	0.299952702068935	1	1	1	0.35	1
6774	ml	20	4	16	1	0.77	0.77	1.51872259663646	1	0	0	0.37	1
6775	ml	20	4	17	1	0.44	0.44	0.299952702068935	1	1	1	0.5	1
6776	ml	20	4	18	1	0.04	0.04	0.299952702068935	1	0	0	0.34	1
6777	ml	20	4	19	1	0.85	0.85	1.51872259663646	1	1	1	0.55	1
6778	ml	20	4	20	1	0.61	0.61	0.90943743401739	1	1	1	0.45	1
6779	ml	20	4	21	1	2.71	2.71	1.51872259663646	1	1	1	0.51	1
6780	ml	20	4	22	1	2.63	2.63	1.51872259663646	1	1	1	0.41	1
6781	ml	20	4	23	1	0.2	0.2	1.51872259663646	1	0	0	0.32	1
6782	ml	20	4	24	1	0.44	0.44	1.51872259663646	1	0	0	0.35	1
6783	ml	20	4	25	1	0.61	0.61	1.51872259663646	1	0	0	0.54	1
6784	ml	20	5	1	1	0.69	0.69	1.51872259663646	1	0	0	0.49	1
6785	ml	20	5	2	1	0.77	0.77	1.51872259663646	1	1	1	0.44	1
6786	ml	20	5	3	1	2.3	2.3	1.51872259663646	1	1	1	0.39	1
6787	ml	20	5	4	1	1.66	1.66	0.90943743401739	1	1	1	0.77	1
6788	ml	20	5	5	1	0.04	0.04	0.90943743401739	1	0	0	0.35	1
6789	ml	20	5	6	1	0.36	0.36	1.51872259663646	1	0	0	0.4	1
6790	ml	20	5	7	1	0.2	0.2	0.90943743401739	1	0	0	0.4	1
6791	ml	20	5	8	1	1.33	1.33	0.90943743401739	1	0	0	0.87	1
6792	ml	20	5	9	1	2.06	2.06	1.51872259663646	1	0	0	0.53	1
6793	ml	20	5	10	1	2.63	2.63	1.51872259663646	1	1	1	0.56	1
6794	ml	20	5	11	1	1.82	1.82	0.90943743401739	1	1	1	0.47	1
6795	ml	20	5	12	1	0.28	0.28	0.90943743401739	1	0	0	0.36	1
6796	ml	20	5	13	1	1.33	1.33	0.299952702068935	1	1	1	0.94	1
6797	ml	20	5	14	1	0.12	0.12	0.299952702068935	1	0	0	0.38	1
6798	ml	20	5	15	1	1.25	1.25	0.90943743401739	1	1	1	0.42	1
6799	ml	20	5	16	1	1.25	1.25	0.299952702068935	1	0	0	0.83	1
6800	ml	20	5	17	1	0.36	0.36	0.90943743401739	1	0	0	0.33	1
6801	ml	20	5	18	1	2.55	2.55	1.51872259663646	1	1	1	0.28	1
6802	ml	20	5	19	1	1.58	1.58	0.299952702068935	1	1	1	0.48	1
6803	ml	20	5	20	1	1.58	1.58	0.90943743401739	1	1	1	0.46	1
6804	ml	20	5	21	1	0.28	0.28	1.51872259663646	1	0	0	0.5	1
6805	ml	20	5	22	1	0.36	0.36	1.51872259663646	1	1	1	0.57	1
6806	ml	20	5	23	1	0.53	0.53	0.90943743401739	1	0	0	0.37	1
6807	ml	20	5	24	1	0.12	0.12	0.299952702068935	1	0	0	0.48	1
6808	ml	20	5	25	1	1.41	1.41	0.299952702068935	1	1	1	0.28	1
6809	ml	20	6	1	1	2.79	2.79	1.51872259663646	1	1	1	0.32	1
6810	ml	20	6	2	1	0.77	0.77	0.90943743401739	1	0	0	0.41	1
6811	ml	20	6	3	1	0.2	0.2	0.299952702068935	1	0	0	0.62	1
6812	ml	20	6	4	1	0.69	0.69	0.90943743401739	1	0	0	0.6	1
6813	ml	20	6	5	1	1.33	1.33	0.299952702068935	1	1	1	0.32	1
6814	ml	20	6	6	1	0.77	0.77	0.90943743401739	1	1	1	7.85	1
6815	ml	20	6	7	1	1.49	1.49	0.90943743401739	1	1	1	0.31	1
6816	ml	20	6	8	1	2.71	2.71	1.51872259663646	1	1	1	0.43	1
6817	ml	20	6	9	1	0.44	0.44	0.90943743401739	1	1	1	0.78	1
6818	ml	20	6	10	1	0.36	0.36	0.299952702068935	1	1	1	0.6	1
6819	ml	20	6	11	1	0.12	0.12	0.299952702068935	1	0	0	0.34	1
6820	ml	20	6	12	1	1.33	1.33	0.299952702068935	1	0	0	1.27	1
6821	ml	20	6	13	1	1.58	1.58	0.299952702068935	1	1	1	0.41	1
6822	ml	20	6	14	-1	0.04	-0.04	1.51872259663646	1	1	0	0.49	1
6823	ml	20	6	15	1	0.04	0.04	0.299952702068935	1	0	0	0.48	1
6824	ml	20	6	16	1	1.49	1.49	0.299952702068935	1	1	1	0.49	1
6825	ml	20	6	17	1	2.95	2.95	1.51872259663646	1	0	0	1.28	1
6826	ml	20	6	18	1	1.58	1.58	0.90943743401739	1	1	1	0.43	1
6827	ml	20	6	19	1	0.12	0.12	0.299952702068935	1	0	0	0.34	1
6828	ml	20	6	20	1	1.41	1.41	0.299952702068935	1	1	1	0.59	1
6829	ml	20	6	21	1	3.27	3.27	1.51872259663646	1	0	0	1.13	1
6830	ml	20	6	22	1	0.2	0.2	0.90943743401739	1	1	1	0.64	1
6831	ml	20	6	23	1	0.2	0.2	0.299952702068935	1	0	0	0.72	1
6832	ml	20	6	24	-1	1.33	-1.33	1.51872259663646	1	0	1	0.82	1
6833	ml	20	6	25	1	1.33	1.33	0.299952702068935	1	0	0	0.51	1
6834	ml	20	7	1	-1	0.12	-0.12	0.90943743401739	1	0	1	0.39	1
6835	ml	20	7	2	1	1.66	1.66	0.90943743401739	1	1	1	0.28	1
6836	ml	20	7	3	-1	0.04	-0.04	0.90943743401739	1	0	1	0.36	1
6837	ml	20	7	4	1	3.52	3.52	1.51872259663646	1	1	1	0.48	1
6838	ml	20	7	5	1	1.58	1.58	0.90943743401739	1	1	1	0.49	1
6839	ml	20	7	6	-1	1.17	-1.17	1.51872259663646	1	0	1	0.45	1
6840	ml	20	7	7	1	3.43	3.43	1.51872259663646	1	1	1	0.33	1
6841	ml	20	7	8	1	1.58	1.58	0.299952702068935	1	1	1	0.55	1
6842	ml	20	7	9	1	0.2	0.2	0.299952702068935	1	0	0	1.51	1
6843	ml	20	7	10	1	0.28	0.28	0.299952702068935	1	0	0	0.32	1
6844	ml	20	7	11	1	1.49	1.49	0.299952702068935	1	1	1	0.46	1
6845	ml	20	7	12	1	0.12	0.12	0.90943743401739	1	0	0	0.54	1
6846	ml	20	7	13	1	1.49	1.49	0.90943743401739	1	1	1	0.36	1
6847	ml	20	7	14	1	0.36	0.36	0.299952702068935	1	0	0	0.37	1
6848	ml	20	7	15	1	0.2	0.2	0.90943743401739	1	0	0	0.51	1
6849	ml	20	7	16	1	3.35	3.35	1.51872259663646	1	0	0	0.52	1
6850	ml	20	7	17	-1	1.33	-1.33	1.51872259663646	1	1	0	0.51	1
6851	ml	20	7	18	1	1.41	1.41	0.90943743401739	1	0	0	3.13	1
6852	ml	20	7	19	1	1.41	1.41	0.299952702068935	1	1	1	0.43	1
6853	ml	20	7	20	1	1.58	1.58	0.90943743401739	1	1	1	0.43	1
6854	ml	20	7	21	1	0.44	0.44	0.299952702068935	1	0	0	0.67	1
6855	ml	20	7	22	-1	1.49	-1.49	1.51872259663646	1	0	1	0.4	1
6856	ml	20	7	23	1	0.53	0.53	0.299952702068935	1	0	0	0.35	1
6857	ml	20	7	24	1	0.2	0.2	0.90943743401739	1	0	0	0.36	1
6858	ml	20	7	25	-1	1.41	-1.41	1.51872259663646	1	0	1	0.49	1
6859	ml	20	8	1	1	0.53	0.53	0.299952702068935	1	0	0	0.55	1
6860	ml	20	8	2	1	3.76	3.76	1.51872259663646	1	1	1	0.53	1
6861	ml	20	8	3	-1	1.33	-1.33	1.51872259663646	1	0	1	0.52	1
6862	ml	20	8	4	1	1.33	1.33	0.299952702068935	1	1	1	0.63	1
6863	ml	20	8	5	1	1.49	1.49	0.90943743401739	1	1	1	1.1	1
6864	ml	20	8	6	1	3.6	3.6	1.51872259663646	1	1	1	0.46	1
6865	ml	20	8	7	1	0.61	0.61	0.299952702068935	1	0	0	0.42	1
6866	ml	20	8	8	1	3.52	3.52	1.51872259663646	1	1	1	0.57	1
6867	ml	20	8	9	1	0.28	0.28	0.90943743401739	1	0	0	0.58	1
6868	ml	20	8	10	1	0.69	0.69	0.299952702068935	1	0	0	0.52	1
6869	ml	20	8	11	1	0.69	0.69	0.299952702068935	1	0	0	0.75	1
6870	ml	20	8	12	1	0.69	0.69	0.299952702068935	1	0	0	0.93	1
6871	ml	20	8	13	1	0.77	0.77	0.299952702068935	1	0	0	0.54	1
6872	ml	20	8	14	-1	1.17	-1.17	1.51872259663646	1	0	1	0.53	1
6873	ml	20	8	15	1	3.35	3.35	1.51872259663646	1	1	1	0.43	1
6874	ml	20	8	16	1	0.77	0.77	0.299952702068935	1	0	0	0.46	1
6875	ml	20	8	17	1	0.77	0.77	0.299952702068935	1	0	0	0.43	1
6876	ml	20	8	20	1	3.27	3.27	1.51872259663646	1	1	1	0.45	1
6877	ml	20	8	21	1	0.77	0.77	0.299952702068935	1	0	0	0.46	1
6878	ml	20	8	22	1	0.28	0.28	0.90943743401739	1	1	1	0.44	1
6879	ml	20	8	23	1	1.01	1.01	0.299952702068935	1	1	1	0.28	1
6880	ml	20	8	26	-1	0.93	-0.93	1.51872259663646	1	0	1	0.25	1
6881	ml	20	8	27	1	1.58	1.58	0.90943743401739	1	1	1	0.37	1
6882	ml	20	8	28	1	3.11	3.11	1.51872259663646	1	1	1	0.42	1
6883	ml	20	8	29	1	0.12	0.12	0.90943743401739	1	0	0	0.75	1
6884	ml	20	9	1	1	0.69	0.69	0.299952702068935	1	1	1	0.46	1
6885	ml	20	9	2	1	1.33	1.33	0.299952702068935	1	1	1	0.52	1
6886	ml	20	9	3	1	1.49	1.49	0.90943743401739	1	1	1	0.4	1
6887	ml	20	9	4	-1	0.69	-0.69	1.51872259663646	1	0	1	0.5	1
6888	ml	20	9	5	1	0.12	0.12	0.90943743401739	1	0	0	0.43	1
6889	ml	20	9	6	1	1.41	1.41	0.90943743401739	1	1	1	0.3	1
6890	ml	20	9	7	1	2.87	2.87	1.51872259663646	1	1	1	0.48	1
6891	ml	20	9	8	1	0.2	0.2	0.90943743401739	1	0	0	0.48	1
6892	ml	20	9	9	-1	0.44	-0.44	1.51872259663646	1	1	0	0.75	1
6893	ml	20	9	10	1	0.69	0.69	0.299952702068935	1	0	0	0.54	1
6894	ml	20	9	11	1	1.33	1.33	0.90943743401739	1	1	1	0.5	1
6895	ml	20	9	12	-1	1.01	-1.01	1.51872259663646	1	0	1	0.46	1
6896	ml	20	9	13	1	3.11	3.11	1.51872259663646	1	1	1	1.22	1
6897	ml	20	9	14	1	0.28	0.28	0.90943743401739	1	0	0	0.36	1
6898	ml	20	9	15	1	1.25	1.25	0.90943743401739	1	1	1	0.78	1
6899	ml	20	9	16	1	0.69	0.69	0.299952702068935	1	1	1	0.33	1
6900	ml	20	9	17	1	0.36	0.36	0.90943743401739	1	0	0	0.37	1
6901	ml	20	9	18	1	1.41	1.41	0.299952702068935	1	1	1	0.36	1
6902	ml	20	9	19	1	1.25	1.25	0.90943743401739	1	0	0	1.16	1
6903	ml	20	9	20	1	0.36	0.36	0.90943743401739	1	0	0	0.3	1
6904	ml	20	9	21	1	1.41	1.41	0.299952702068935	1	1	1	0.43	1
6905	ml	20	9	22	-1	4	-4	0.299952702068935	1	0	1	0.35	1
6906	ml	20	9	23	1	4	4	1.51872259663646	1	1	1	0.46	1
6907	ml	20	9	24	1	4	4	1.51872259663646	1	1	1	0.41	1
6908	ml	20	9	25	1	1.41	1.41	0.90943743401739	1	1	1	0.48	1
6909	ml	20	10	1	1	1.33	1.33	0.299952702068935	1	1	1	0.47	1
6910	ml	20	10	2	1	4	4	0.299952702068935	1	1	1	0.27	1
6911	ml	20	10	3	-1	4	-4	1.51872259663646	1	0	1	0.39	1
6912	ml	20	10	4	-1	4	-4	1.51872259663646	1	0	1	0.36	1
6913	ml	20	10	5	1	0.61	0.61	0.299952702068935	1	1	1	1.05	1
6914	ml	20	10	6	-1	4	-4	1.51872259663646	1	0	1	0.32	1
6915	ml	20	10	7	1	0.44	0.44	0.90943743401739	1	0	0	0.45	1
6916	ml	20	10	8	1	0.53	0.53	0.90943743401739	1	0	0	0.51	1
6917	ml	20	10	9	-1	4	-4	1.51872259663646	1	0	1	0.64	1
6918	ml	20	10	10	1	1.09	1.09	0.90943743401739	1	1	1	0.25	1
6919	ml	20	10	11	1	4	4	1.51872259663646	1	0	0	0.53	1
6920	ml	20	10	14	1	1.41	1.41	0.299952702068935	1	1	1	0.56	1
6921	ml	20	10	15	1	4	4	0.90943743401739	1	1	1	0.28	1
6922	ml	20	10	16	1	0.44	0.44	0.90943743401739	1	0	0	0.26	1
6923	ml	20	10	17	1	0.53	0.53	0.90943743401739	1	0	0	0.41	1
6924	ml	20	10	18	1	3.03	3.03	1.51872259663646	1	1	1	0.58	1
6925	ml	20	10	19	1	4	4	0.90943743401739	1	1	1	0.25	1
6926	ml	20	10	20	1	0.61	0.61	0.90943743401739	1	0	0	0.24	1
6927	ml	20	10	21	1	0.61	0.61	0.90943743401739	1	0	0	0.25	1
6928	ml	20	10	22	1	0.61	0.61	0.90943743401739	1	0	0	0.33	1
6929	ml	20	10	23	-1	4	-4	1.51872259663646	1	0	1	0.38	1
6930	ml	20	10	25	1	0.69	0.69	0.90943743401739	1	0	0	0.24	1
6931	ml	20	10	26	1	0.85	0.85	0.90943743401739	1	0	0	0.33	1
6932	ml	20	10	27	1	4	4	1.51872259663646	1	1	1	0.25	1
6933	ml	20	10	28	1	0.77	0.77	0.90943743401739	1	0	0	0.49	1
6934	ml	20	11	1	1	1.41	1.41	0.299952702068935	1	1	1	0.35	1
6935	ml	20	11	2	1	0.77	0.77	0.90943743401739	1	0	0	0.28	1
6936	ml	20	11	3	1	4	4	1.51872259663646	1	0	0	0.68	1
6937	ml	20	11	4	1	0.44	0.44	0.299952702068935	1	1	1	0.49	1
6938	ml	20	11	6	1	0.77	0.77	0.90943743401739	1	0	0	0.32	1
6939	ml	20	11	7	-1	4	-4	1.51872259663646	1	0	1	0.42	1
6940	ml	20	11	9	1	1.41	1.41	0.299952702068935	1	1	1	0.39	1
6941	ml	20	11	10	1	4	4	1.51872259663646	1	1	1	0.44	1
6942	ml	20	11	11	1	0.77	0.77	0.90943743401739	1	0	0	0.79	1
6943	ml	20	11	12	1	4	4	1.51872259663646	1	1	1	1.59	1
6944	ml	20	11	13	1	0.85	0.85	0.90943743401739	1	0	0	0.32	1
6945	ml	20	11	14	1	0.85	0.85	0.90943743401739	1	0	0	0.39	1
