session	block	trial3	side	ecc	tarDur	sigma	soa	tedfTOn	tedfSac	tedfTOf	PeakLum	sacRT	sacOnset	sacOffset	sacDur	sacVPeak	sacDist	sacxOnset	sacyOnset	sacxOffset	sacyOffset	errorChange	largerAmp	blink	id	id_n	plf	sacXresp	gain	tarX	tarX_s	sacXresp_s	sacErr	session_number
small	6	21	1	7	0.8	1.51875053634257	0.65	668	917	1485	50.44071	239	239	266	28	515.926	8.5203	0.950681268596227	0.193990506891489	7.62298126859623	0.719490506891489	-5.3174	1	0	ml	0	50	7.73292604182188	1.10470372026027	7	7	6.6723	0.951720678838458	1
small	6	22	-1	8	0.8	0.300000598707988	0.58	600	818	1417	145.9493	206	206	261	56	564.5816	8.7095	-0.850079322485766	0.222074647030019	-8.45267932248577	0.584674647030019	-6.7173	0	0	ml	0	146	8.49535569119886	1.06191946139986	8	-8	-7.6026	0.739434251225793	1
small	7	1	1	9	0.8	1.51875053634257	0.77	783	999	1601	50.44071	205	205	259	55	663.7669	9.9612	0.838559921541371	-0.122636962371781	9.69385992154137	0.497263037628219	-7.1395	0	0	ml	0	50	9.77633983881454	1.0862599820905	9	9	8.8553	0.853646366660483	1
small	7	2	-1	9	0.8	1.51875053634257	0.7	717	950	1534	50.44071	221	221	280	60	546.9444	9.076	-0.315600998632442	0.0410556609017415	-8.43410099863244	0.447955660901741	-8.0585	1	0	ml	0	50	8.40453431795438	0.933837146439376	9	-9	-8.1185	0.721738147725833	1
small	7	3	1	8	0.8	1.51875053634257	0.8	818	1023	1635	50.44071	193	193	244	52	541.678	8.359	0.656237917679828	-0.667547500859354	8.23743791767983	0.0885524991406463	-6.9918	0	0	ml	0	50	8.2690844638353	1.03363555797941	8	8	7.5812	0.2534133182297	1
small	7	4	1	7	0.8	0.90937556752528	0.53	550	767	1367	57.34494	205	205	257	53	542.2287	6.7919	0.912076671162339	-0.183246465290904	6.94437667116234	0.468453534709095	-6.0287	0	0	ml	0	57	6.94656752266109	0.992366788951585	7	7	6.0323	0.471744283370163	1
small	7	5	-1	6	0.8	0.90937556752528	0.72	734	958	1552	57.34494	213	213	263	51	476.0838	6.3182	-0.846884737503612	-0.435141249954959	-6.16108473750361	0.0600587500450407	-4.8846	0	0	ml	0	57	6.17654921256029	1.02942486876005	6	-6	-5.3142	0.171916683639432	1
small	7	6	-1	6	0.8	0.90937556752528	0.52	533	804	1351	57.34494	258	258	309	52	482.8534	5.9196	-0.39194630763958	-0.029231872340085	-5.51324630763958	0.202668127659915	-5.1257	1	0	ml	0	57	5.47030549027986	0.911717581713309	6	-6	-5.1213	0.527260397712247	1
small	7	7	-1	10	0.8	1.51875053634257	0.77	784	1004	1601	50.44071	208	208	264	57	453.2769	8.5544	-0.735608038569959	-0.166118349861675	-8.43050803856996	0.296281650138325	-7.6938	0	0	ml	0	50	8.29773009111986	0.829773009111986	10	-10	-7.6949	1.59721251973625	1
small	7	8	-1	10	0.8	1.51875053634257	0.51	534	749	1351	50.44071	202	202	243	42	461.7087	9.6149	-0.705469929621967	0.0281993001377466	-9.33306992962197	0.385899300137747	-8.6143	0	0	ml	0	50	9.27339954426244	0.927339954426244	10	-10	-8.6276	0.77052838274865	1
small	7	9	-1	8	0.8	0.90937556752528	0.51	534	751	1352	57.34494	204	204	235	32	465.0054	8.0063	-0.802231980125641	-0.482678939611784	-7.53803198012564	-0.130178939611784	-6.7136	1	0	ml	0	57	7.47716045956597	0.934645057445746	8	-8	-6.7358	0.479959381307506	1
small	7	10	-1	7	0.8	1.51875053634257	0.59	601	837	1418	50.44071	222	222	258	37	338.3297	5.3556	-0.559794189413818	-0.0369530863079687	-5.24729418941382	0.178146913692031	-4.6925	1	0	ml	0	50	5.08784035229176	0.72683433604168	7	-7	-4.6875	1.76173607027856	1
small	7	11	1	8	0.8	0.300000598707988	0.68	701	885	1518	145.9493	173	173	226	54	564.8166	8.835	0.652043443177871	-0.410423157076555	8.40514344317787	0.223476842923445	-6.457	0	0	ml	0	146	8.45139664804469	1.05642458100559	8	8	7.7531	0.462691159276953	1
small	7	12	-1	8	0.8	1.51875053634257	0.65	651	995	1468	50.44071	333	333	394	62	497.0015	9.689	-0.695219081688982	-0.141189168971632	-9.56531908168898	0.386210831028368	-5.3509	0	0	ml	0	50	9.70244882891013	1.21280610361377	8	-8	-8.8701	1.61226010107031	1
small	7	13	1	8	0.8	0.90937556752528	0.68	684	891	1501	57.34494	193	193	242	50	439.8665	8.4694	0.672218236644445	-0.233451138975935	8.62151823664444	0.367448861024065	-6.6241	0	0	ml	0	57	8.68906529669759	1.0861331620872	8	8	7.9493	0.722013562164522	1
small	7	14	1	9	0.8	1.51875053634257	0.78	784	1032	1602	50.44071	226	226	285	60	155.1632	5.5172	0.298455398834217	-0.0539090840011398	5.45315539883422	0.41509091599886	-5.172	1	0	ml	0	50	5.33692638650822	0.592991820723135	9	9	5.1547	3.57105125885413	1
small	7	15	-1	9	0.8	0.300000598707988	0.62	634	827	1451	145.9493	183	183	239	57	520.7786	10.0372	-0.909507594466344	0.360536979111836	-9.87850759446634	0.854436979111836	-7.0114	1	0	ml	0	146	9.96641685083896	1.10737965009322	9	-9	-8.969	1.22549506111155	1
small	7	16	-1	8	0.8	1.51875053634257	0.55	567	838	1385	50.44071	258	258	297	40	274.9441	4.4231	-0.668970742606653	0.156087033592539	-4.46227074260665	0.310987033592539	-3.7961	0	0	ml	0	50	4.13449957764517	0.516812447205646	8	-8	-3.7933	3.55137173971968	1
small	7	17	-1	7	0.8	0.300000598707988	0.78	801	1001	1618	145.9493	188	188	246	59	538.6715	7.4231	-0.921434044938842	-0.157858937259312	-7.44363404493884	0.180541062740688	-5.8323	0	0	ml	0	146	7.50010677968886	1.07144382566984	7	-7	-6.5222	0.478963715916285	1
small	7	18	-1	10	0.8	0.90937556752528	0.63	650	859	1467	57.34494	198	198	254	57	568.9782	9.8765	-1.05439750081776	-0.171000950074127	-9.81569750081776	0.245999049925873	-8.7536	0	0	ml	0	57	9.78446109690316	0.978446109690316	10	-10	-8.7613	0.307380779765509	1
small	7	19	-1	9	0.8	0.300000598707988	0.52	533	751	1351	145.9493	205	205	262	58	547.1317	9.2037	-0.650561109600949	-0.026339021412729	-8.90886110960095	0.513560978587271	-8.1007	1	0	ml	0	146	8.89253538483627	0.98805948720403	9	-9	-8.2583	0.521585252926773	1
small	7	20	-1	9	0.8	1.51875053634257	0.66	667	898	1484	50.44071	217	217	266	50	438.937	9.1717	-0.894524870648643	-0.141173167766651	-9.30182487064864	0.302126832233349	-8.3869	0	0	ml	0	50	9.32521166857692	1.03613462984188	9	-9	-8.4073	0.427058397994267	1
small	8	1	1	9	0.8	1.51875053634257	0.68	684	939	1501	50.44071	245	245	294	50	597.5791	8.5562	1.23821121667625	-0.585403405558422	8.51561121667625	0.163296594441578	-7.2423	1	0	ml	0	50	8.4476861167002	0.938631790744467	9	9	7.2774	0.511173425723681	1
small	8	2	1	6	0.8	0.300000598707988	0.63	651	876	1468	145.9493	214	214	253	40	422.2038	6.2824	0.928347153008145	-0.0209297511418595	6.57834715300814	0.583170248858141	-4.3596	0	0	ml	0	146	6.69550275522901	1.1159171258715	6	6	5.65	0.821323912074823	1
small	8	3	1	7	0.8	0.90937556752528	0.76	767	981	1585	57.34494	201	201	251	51	323.3009	6.8296	0.734582938978822	-0.257052220802354	7.00638293897882	0.341547779197646	-6.1347	0	0	ml	0	57	7.01666959676517	1.00238137096645	7	7	6.2718	0.341607417051872	1
small	8	4	-1	8	0.8	0.300000598707988	0.59	601	829	1418	145.9493	217	217	252	36	492.1191	8.98	-0.937181424782596	-0.0553708307571557	-8.4102814247826	0.542529169242844	-6.6409	1	0	ml	0	146	8.45456988106854	1.05682123513357	8	-8	-7.4731	0.68019757938482	1
small	8	5	-1	7	0.8	0.90937556752528	0.58	600	829	1417	57.34494	215	215	251	37	317.6889	6.3542	-0.451445937649614	0.0839144028443387	-6.05544593764961	0.463614402844339	-5.6053	1	0	ml	0	57	5.98261400030502	0.854659142900717	7	-7	-5.604	1.05219802852283	1
small	8	6	-1	6	0.8	0.300000598707988	0.79	801	1048	1618	145.9493	235	235	272	38	377.269	6.0389	-0.86261059899836	-0.0285965360796962	-6.27051059899836	0.506103463920304	-4.7573	1	0	ml	0	146	6.30560845738272	1.05093474289712	6	-6	-5.4079	0.573861220472844	1
small	8	7	1	8	0.8	0.300000598707988	0.52	534	731	1351	145.9493	185	185	225	41	542.3591	7.8742	1.29452459179243	-0.396703663543798	8.67552459179243	0.474896336456202	-6.5361	0	0	ml	0	146	8.81695062041779	1.10211882755222	8	8	7.381	0.825748148345395	1
small	8	8	-1	6	0.8	0.90937556752528	0.61	618	851	1435	57.34494	220	220	268	49	545.8104	6.2352	-0.639740364658587	-0.450406995495497	-5.92724036465859	0.251993004504503	-5.3241	0	0	ml	0	57	5.90936184480125	0.984893640800209	6	-6	-5.2875	0.262286939923096	1
small	8	9	-1	9	0.8	0.90937556752528	0.53	551	757	1368	57.34494	196	196	251	56	580.307	8.5371	-0.318905467735329	-0.1449065478156	-7.54470546773533	0.1343934521844	-7.231	1	0	ml	0	57	7.48408405643658	0.83156489515962	9	-9	-7.2258	1.46148683730969	1
small	8	10	-1	10	0.8	1.51875053634257	0.63	634	843	1451	50.44071	197	197	252	56	563.726	9.4441	-0.278270716824302	-0.0844023363184636	-8.8202707168243	0.201097663681536	-8.534	0	0	ml	0	50	8.77903391572456	0.877903391572456	10	-10	-8.542	1.19674619361017	1
small	8	11	1	7	0.8	0.90937556752528	0.68	700	910	1517	57.34494	196	196	233	38	304.3659	5.7711	0.545863888685423	0.123805623247722	5.58796388868542	0.276705623247722	-5.0386	0	0	ml	0	57	5.47552707922866	0.782218154175522	7	7	5.0421	1.43889262337163	1
small	8	12	-1	8	0.8	0.300000598707988	0.75	768	949	1585	145.9493	168	168	206	39	482.2026	8.4318	-0.83110165059778	0.117717315200661	-8.40440165059778	0.658917315200661	-6.7581	0	0	ml	0	146	8.44162684092461	1.05520335511558	8	-8	-7.5733	0.77311882869159	1
small	8	13	1	7	0.8	1.51875053634257	0.8	801	1099	1618	50.44071	256	256	322	67	131.1042	5.0584	0.199832665931918	0.210932723923671	4.69893266593192	0.767232723923671	-4.4398	0	0	ml	0	50	4.6368816254417	0.662411660777385	7	7	4.4991	2.42560444602465	1
small	8	14	1	10	0.8	0.300000598707988	0.53	534	798	1351	145.9493	252	252	302	51	481.8133	9.8778	0.770466838877809	-0.229948166134587	9.91356683887781	0.877351833865413	-8.1521	0	0	ml	0	146	9.91508881514738	0.991508881514738	10	10	9.1431	0.881599076524345	1
small	8	15	1	10	0.8	1.51875053634257	0.53	551	915	1368	50.44071	354	354	393	40	521.8406	10.4209	1.16490086884066	0.260674629539616	10.3592008688407	0.624674629539616	-8.4498	1	0	ml	0	50	10.4161096635323	1.04161096635323	10	10	9.1943	0.720585634721054	1
small	8	16	-1	7	0.8	0.300000598707988	0.72	734	986	1551	145.9493	209	209	330	122	130.5138	5.8757	-0.0481652435812637	-0.249098904475194	-5.73036524358126	-0.0293989044751942	-5.677	0	0	ml	0	146	5.71493843302346	0.816419776146209	7	-7	-5.6822	1.26997508254722	1
small	8	17	-1	8	0.8	0.90937556752528	0.55	567	907	1384	57.34494	326	326	368	43	391.0374	8.503	-0.0542314977922208	0.427131216464033	-7.82153149779222	0.776831216464033	-6.8945	1	0	ml	0	57	7.81241670647992	0.97655208830999	8	-8	-7.7673	0.797068218632054	1
small	8	19	1	10	0.8	0.90937556752528	0.64	650	874	1468	57.34494	211	211	263	53	526.2596	10.2395	1.20693557078933	-0.0289976379021961	10.9357355707893	0.552702362097804	-8.3725	0	0	ml	0	57	11.0742051883302	1.10742051883302	10	10	9.7288	1.08677548716785	1
small	8	20	-1	9	0.8	0.90937556752528	0.77	784	996	1601	57.34494	199	199	255	57	590.0348	10.4629	-0.773231105239075	-0.08035664360135	-10.1570311052391	0.44994335639865	-7.3799	1	0	ml	0	57	10.2558927465481	1.13954363850535	9	-9	-9.3838	1.24143868252042	1
small	9	1	-1	7	0.8	0.300000598707988	0.65	667	918	1485	145.9493	238	238	287	50	510.9251	6.758	-0.229497920698326	0.0365879448656012	-5.98949792069833	0.677287944865601	-5.7452	1	0	ml	0	146	5.94830638498761	0.84975805499823	7	-7	-5.76	1.21648403710582	1
small	9	3	1	9	0.8	0.300000598707988	0.66	667	859	1485	145.9493	182	182	235	54	614.4729	8.8621	1.03783512499497	-0.183363887539694	8.83083512499497	0.389936112460306	-7.7607	1	0	ml	0	146	8.81749493984386	0.979721659982651	9	9	7.793	0.425049322709875	1
small	9	4	1	9	0.8	0.90937556752528	0.6	601	928	1418	57.34494	316	316	369	54	557.4352	9.7168	0.892268032421772	-0.203812155792666	9.51366803242177	0.485187844207334	-7.4054	1	0	ml	0	57	9.57945159816788	1.06438351090754	9	9	8.6214	0.706584808567672	1
small	9	5	1	9	0.8	0.300000598707988	0.53	551	745	1368	145.9493	183	183	237	55	575.876	9.2431	0.872900802160593	-0.521756874806086	9.14250080216059	0.017743125193914	-7.3948	0	0	ml	0	146	9.16660303228111	1.01851144803123	9	9	8.2696	0.143601173769782	1
small	9	6	1	10	0.8	1.51875053634257	0.59	601	828	1418	50.44071	212	212	257	46	347.2742	8.7206	0.757033434787536	-0.273598059430328	8.64983343478754	0.110001940569672	-7.9017	0	0	ml	0	50	8.54643104643105	0.854643104643105	10	10	7.8928	1.35464024033937	1
small	9	7	1	8	0.8	0.300000598707988	0.59	600	814	1417	145.9493	202	202	244	43	568.134	8.0628	0.711265930876291	-0.314035724453632	8.23946593087629	0.502364275546368	-6.6992	1	0	ml	0	146	8.27161104243923	1.0339513803049	8	8	7.5282	0.556519359407807	1
small	9	8	-1	8	0.8	0.90937556752528	0.59	601	821	1418	57.34494	206	206	240	35	432.4	8.3048	-0.918201709001852	-0.365669884602362	-8.14840170900185	-0.120269884602362	-7.2331	1	0	ml	0	57	8.15877001198956	1.0198462514987	8	-8	-7.2302	0.191018094370497	1
small	9	9	-1	10	0.8	0.90937556752528	0.51	517	748	1335	57.34494	219	219	261	43	541.1896	10.1222	-1.066769484278	-0.276800554541264	-10.124769484278	0.255299445458736	-9.0497	1	0	ml	0	57	10.1309711550291	1.01309711550291	10	-10	-9.058	0.284157053508329	1
small	9	10	1	9	0.8	0.90937556752528	0.69	701	1021	1518	57.34494	291	291	390	100	113.3529	5.5175	1.77046260561438	0.0027722511262725	7.09716260561438	0.295072251126273	-5.3239	1	0	ml	0	57	6.63818385743364	0.737575984159293	9	9	5.3267	1.92557985626589	1
small	9	11	1	8	0.8	1.51875053634257	0.66	667	1265	1485	50.44071	590	590	638	49	648.2985	11.3539	2.21729456123943	-0.230051482142038	12.4378945612394	0.958748517857962	-1.5817	0	0	ml	0	50	14.1581617634327	1.76977022042908	8	8	10.2206	4.54027607719765	1
small	9	12	-1	6	0.8	1.51875053634257	0.58	583	840	1401	50.44071	245	245	297	53	469.5691	6.1723	-0.730373616841074	-0.219871768827636	-6.12197361684107	0.0221282311723635	-5.22	1	0	ml	0	50	6.13006897597211	1.02167816266202	6	-6	-5.3916	0.123964599060017	1
small	9	13	-1	8	0.8	1.51875053634257	0.6	600	878	1418	50.44071	266	266	323	58	580.6604	8.0603	-0.49884192806768	-0.39898862335137	-7.54144192806768	-0.0753886233513702	-6.9318	1	0	ml	0	50	7.50340271951203	0.937925339939004	8	-8	-7.0426	0.464713836532872	1
small	9	14	1	6	0.8	0.300000598707988	0.54	550	768	1368	145.9493	207	207	254	48	495.9214	5.73	1.4806896281167	-0.891802060073749	6.4065896281167	-0.468102060073749	-4.283	0	0	ml	0	146	6.55068930360388	1.09178155060065	6	6	4.9259	0.620027954480576	1
small	9	15	-1	8	0.8	0.300000598707988	0.53	551	769	1368	145.9493	200	200	261	62	245.5905	7.7796	-0.808578947733157	-0.238112093295198	-8.11087894773316	-0.0207120932951981	-7.1833	0	0	ml	0	146	8.11490644404006	1.01436330550501	8	-8	-7.3023	0.112796861033813	1
small	9	16	1	10	0.8	0.90937556752528	0.72	734	1075	1551	57.34494	315	315	451	137	174.5471	7.7448	0.291052344935182	-0.429618737256306	7.78245234493518	-0.218218737256306	-7.4484	0	0	ml	0	57	7.72189867546256	0.772189867546256	10	10	7.4914	2.22825874165753	1
small	9	18	1	10	0.8	1.51875053634257	0.64	651	900	1468	50.44071	236	236	291	56	487.7319	11.2965	0.722583506671855	-0.516722006138079	11.6016835066719	-0.149222006138079	-7.906	0	0	ml	0	50	11.7358144552319	1.17358144552319	10	10	10.8791	1.60861967620085	1
small	9	19	-1	10	0.8	1.51875053634257	0.76	784	1140	1601	50.44071	343	343	385	43	429.4437	6.7039	-0.447885461975307	-0.583921914062187	-6.54968546197531	-0.0775219140621874	-6.1082	0	0	ml	0	50	6.38296982059731	0.638296982059731	10	-10	-6.1018	3.4511853121014	1
small	9	20	-1	9	0.8	0.300000598707988	0.67	684	877	1501	145.9493	182	182	233	52	568.7235	9.4024	-0.671854560460766	-0.269418475091216	-8.82745456046077	0.221081524908784	-8.1232	0	0	ml	0	146	8.80575850278927	0.978417611421031	9	-9	-8.1556	0.280444235743544	1
small	9	21	1	7	0.8	1.51875053634257	0.74	751	975	1568	50.44071	213	213	260	48	587.0573	6.9868	1.30817621175873	-1.36741170322891	7.24227621175873	-0.346611703228909	-5.4041	0	0	ml	0	50	7.30736212507696	1.04390887501099	7	7	5.9341	0.422891753997886	1
small	9	22	-1	7	0.8	1.51875053634257	0.58	584	796	1402	50.44071	199	199	257	59	480.3473	8.3407	-0.407093144775821	-1.24090161242042	-7.94889314477582	-0.54300161242042	-5.2475	1	0	ml	0	50	7.99863640495743	1.14266234356535	7	-7	-7.5418	1.0932744171953	1
small	10	1	1	7	0.8	0.90937556752528	0.58	600	821	1418	57.34494	211	211	260	50	548.8769	7.9896	1.41223737047429	-0.738488216552552	8.25723737047429	-0.0962882165525524	-4.4915	1	0	ml	0	57	8.58614819460622	1.22659259922946	7	7	6.845	1.26091919898302	1
small	10	2	-1	9	0.8	1.51875053634257	0.57	584	803	1401	50.44071	206	206	263	58	598.3063	9.2511	-0.652532241954475	-0.215671529454006	-8.82203224195448	0.402728470545994	-8.1874	0	0	ml	0	50	8.80049552946246	0.97783283660694	9	-9	-8.1695	0.440298471371484	1
small	10	3	1	8	0.8	1.51875053634257	0.56	567	798	1384	50.44071	220	220	274	55	614.7879	8.2355	1.03779801847211	-0.0235515648956213	8.23079801847211	0.425748435104379	-6.7752	0	0	ml	0	50	8.27375988497484	1.03421998562185	8	8	7.193	0.484282412776348	1
small	10	4	1	10	0.8	0.300000598707988	0.77	784	967	1602	145.9493	168	168	209	42	404.8552	10.1215	0.593628152286037	-0.0519283365906187	9.70712815228604	0.564971663409381	-9.0504	0	0	ml	0	146	9.6960379606775	0.96960379606775	10	10	9.1135	0.636370096436778	1
small	10	5	-1	8	0.8	1.51875053634257	0.74	751	990	1568	50.44071	228	228	273	46	448.5609	7.9753	-1.17384183998294	0.336298141805158	-8.50284183998294	0.977098141805158	-6.2858	1	0	ml	0	50	8.58033453821726	1.07254181727716	8	-8	-7.329	1.09889521554902	1
small	10	6	1	9	0.8	0.90937556752528	0.69	701	906	1518	57.34494	193	193	240	48	463.1294	7.9037	0.688788042192718	-0.464772143306998	8.12548804219272	-0.174472143306998	-7.4411	0	0	ml	0	57	8.05991016485832	0.895545573873147	9	9	7.4367	0.891746428721788	1
small	10	8	-1	7	0.8	0.90937556752528	0.55	567	810	1384	57.34494	231	231	289	59	490.347	7.5205	-0.663352568022893	-0.138403058165676	-7.42415256802289	0.338396941834324	-5.6864	0	0	ml	0	57	7.46025190346328	1.06575027192333	7	-7	-6.7608	0.542602885362064	1
small	10	9	1	6	0.8	1.51875053634257	0.69	700	1025	1518	50.44071	311	311	347	37	340.7726	6.122	0.516876940629923	-0.46916371482607	5.88197694062992	-0.27586371482607	-5.3254	0	0	ml	0	50	5.87838059933164	0.979730099888607	6	6	5.3651	0.300050381937288	1
small	10	10	1	9	0.8	0.300000598707988	0.63	634	841	1451	145.9493	195	195	234	40	551.6171	10.3599	1.15560632581557	-0.212621188822614	10.2759063258156	0.545078811177386	-7.2828	0	0	ml	0	146	10.4732053997499	1.1636894888611	9	9	9.1203	1.38746094094599	1
small	10	12	-1	9	0.8	1.51875053634257	0.58	601	838	1418	50.44071	227	227	270	44	536.4437	8.733	-0.934064411949347	0.0926245065281082	-8.95756441194935	0.401124506528108	-7.4825	1	0	ml	0	50	8.94492685404254	0.993880761560282	9	-9	-8.0235	0.40336292451169	1
small	10	13	1	6	0.8	0.300000598707988	0.74	751	965	1568	145.9493	201	201	243	43	440.7719	5.346	0.302864727849604	-0.128626642034771	5.3184647278496	0.558073357965229	-4.9795	0	0	ml	0	146	5.28867175143229	0.881445291905381	6	6	5.0156	0.880872408499495	1
small	10	15	1	6	0.8	0.90937556752528	0.56	567	800	1385	57.34494	222	222	273	52	508.8028	6.5704	1.37559374572471	-0.501874647716634	7.02889374572471	-0.0997746477166338	-4.5978	0	0	ml	0	57	7.34592311857066	1.22432051976178	6	6	5.6533	1.0337201363611	1
small	10	16	-1	10	0.8	0.300000598707988	0.62	634	843	1451	145.9493	191	191	241	51	374.7592	9.6415	-0.859677357813887	-0.31181952366761	-9.98717735781389	-0.49461952366761	-8.9532	0	0	ml	0	146	9.97846335490642	0.997846335490642	10	-10	-9.1275	0.494785704467911	1
small	10	17	-1	9	0.8	0.300000598707988	0.75	751	961	1568	145.9493	197	197	251	55	568.338	9.46	-0.0638485822581803	-0.713161282982809	-8.64124858225818	0.156938717017191	-8.4655	1	0	ml	0	146	8.63206977524321	0.959118863915912	9	-9	-8.5774	0.39157673658016	1
small	10	18	-1	9	0.8	0.90937556752528	0.66	683	897	1501	57.34494	202	202	260	59	574.3754	9.5804	-0.697119927102288	-1.00279993870255	-9.22721992710229	-0.624899938702546	-8.2373	0	0	ml	0	57	9.23870897866349	1.0265232198515	9	-9	-8.5301	0.664927686792191	1
small	10	19	-1	6	0.8	1.51875053634257	0.66	667	919	1485	50.44071	239	239	291	53	524.9317	5.7838	-0.0531913918424461	-1.22303550381258	-5.01009139184245	-0.556635503812577	-4.9824	0	0	ml	0	50	4.99553211502284	0.832588685837141	6	-6	-4.9569	1.13567695081353	1
small	10	20	1	6	0.8	0.90937556752528	0.77	784	1035	1602	57.34494	241	241	290	50	480.8947	6.2212	1.412037024023	-0.816867991244323	6.750637024023	-0.0272679912443235	-4.4137	0	0	ml	0	57	6.99196717017375	1.16532786169563	6	6	5.3386	0.751132135633013	1
small	10	21	1	10	0.8	1.51875053634257	0.72	733	941	1551	50.44071	195	195	246	52	474.3429	10.3611	0.724465320993618	-0.5032974138751	10.5307653209936	0.2007025861249	-8.8043	0	0	ml	0	50	10.5799024684965	1.05799024684965	10	10	9.8063	0.567444582357327	1
small	11	1	-1	8	0.8	0.300000598707988	0.5	517	720	1334	145.9493	191	191	244	54	603.7873	9.3774	-0.854906500433133	-0.697623784528343	-9.12970650043313	-0.161723784528343	-6.559	0	0	ml	0	146	9.25618725355854	1.15702340669482	8	-8	-8.2748	1.14122362383673	1
small	11	2	1	8	0.8	0.300000598707988	0.63	634	840	1452	145.9493	197	197	248	52	575.3269	8.2184	0.880621560238135	-1.05234711597383	7.97512156023813	-0.308247115973831	-6.3049	0	0	ml	0	146	7.97952957386084	0.997441196732605	8	8	7.0945	0.309249448295658	1
small	11	3	-1	6	0.8	1.51875053634257	0.55	567	800	1384	50.44071	221	221	271	51	559.4863	7.0805	-0.394350496499263	-0.398967420927915	-6.36105049649926	-0.000467420927915102	-5.2165	1	0	ml	0	50	6.37888209824849	1.06314701637475	6	-6	-5.9667	0.36105079906391	1
small	11	4	-1	9	0.8	0.90937556752528	0.76	768	966	1585	57.34494	187	187	232	46	492.0604	8.6606	-0.872322670154078	-0.44228471205374	-8.86182267015408	-0.18818471205374	-7.7885	1	0	ml	0	57	8.83978953321122	0.982198837023469	9	-9	-7.9895	0.23346618670398	1
small	11	5	1	6	0.8	0.90937556752528	0.72	734	965	1552	57.34494	217	217	273	57	311.3211	6.6312	0.695905039762885	-0.209799001961465	6.96150503976289	0.0965009980385353	-4.575	0	0	ml	0	57	7.0964794714488	1.1827465785748	6	6	6.2656	0.966335544265997	1
small	11	7	-1	9	0.8	0.300000598707988	0.51	517	713	1334	145.9493	186	186	242	57	590.2402	9.8564	-1.34096736626123	-0.276810303208488	-9.99906736626123	-0.101810303208488	-6.8292	0	0	ml	0	146	10.165270820288	1.12947453558756	9	-9	-8.6581	1.00424147502857	1
small	11	8	1	10	0.8	0.90937556752528	0.57	584	849	1401	57.34494	250	250	308	59	361.5895	9.2699	0.108060112258694	0.0102813717003343	8.94246011225869	0.499481371700334	-8.8318	0	0	ml	0	57	8.93681591033241	0.893681591033241	10	10	8.8344	1.1695607101983	1
small	11	9	1	10	0.8	0.90937556752528	0.72	734	1073	1551	57.34494	315	315	359	45	241.8227	5.4651	0.685587475805729	-0.343923989687533	5.59328747580573	-0.107823989687533	-4.9128	0	0	ml	0	57	5.27261788373317	0.527261788373317	10	10	4.9077	4.40803145220662	1
