"vpcode" "vp" "session" "block" "trial3" "side" "ecc" "tarDur" "sigma" "soa" "tFix" "tOn" "tOff" "tSac" "sacRT_fd" "tedfTOn" "tedfSac" "tedfTOf" "tedfFix" "cxm" "cym" "tarx" "tary" "gap" "PeakLum" "tedfFixOff" "sacNumber" "sacRT" "largebef" "sacType" "sacOnset" "sacOffset" "sacDur" "sacVPeak" "sacDist" "sacAngle1" "sacAmp" "sacAngle2" "sacxOnset" "sacyOnset" "sacxOffset" "sacyOffset" "sacNumberAfterOnset" "sacNumberAfterPrimary" "errorChange" "sameDir" "largerAmp" "blink" "id" "id_n" "tarX" "sacXresp" "gain" "sigmaf" "tarX_s" "sacXresp_s" "sacErr" "unique_trial" "primary_error" "primary_xerror" "primary_RT" "primary_xresp" "primary_xresp_s" "s2_dir" "primary_xerr_sacdir" "undershoot" "undershoot_label" "sacXresp_sacdir"
"4769" "04mm01" 4 1 4 40 -1 12 0.5 0.300000598707988 0.53 2701.92 2702.47 2702.98 2702.72 0.25 543 797 1060 3248733 968 601 91.75 150.25 0 175 NA 2 207 1 2 503 525 23 159.5532 0.4161 -2.9583 1.2836 -2.9729 -10.2681 -0.2968 -10.5675 -0.341 2 2 -0.2836 1 0 0 "mm" 4 12 0.2994 0.172873722501299 "0.3" -12 -0.2994 1.47252750398762 "04mm01_4_1_40" 2.10384911293562 2.0747 241 9.87627740339504 -9.6483 "same as primary" -2.0747 1 "after
undershoot" 0.2994
"4780" "04mm01" 4 1 4 47 -1 10 0.5 0.300000598707988 0.57 2716.73 2717.31 2717.83 2717.52 0.21 584 793 1101 3263537 967 589 116.5 147.25 0 175 NA 2 118 1 2 354 385 32 9677.6359 15.5141 2.2177 29.7209 1.9333 -9.6718 -0.6065 -15.0226 2.6056 2 2 4.8411 1 1 0.0323 "mm" 4 10 5.3508 16.3034734917733 "0.3" -10 -5.3508 5.65823842905193 "04mm01_4_1_47" 0.616318261939397 0.6092 199 9.3012559499914 -8.1093 "same as primary" -0.6092 1 "after
undershoot" 5.3508
"4781" "04mm01" 4 1 4 47 -1 10 0.5 0.300000598707988 0.57 2716.73 2717.31 2717.83 2717.52 0.21 584 793 1101 3263537 967 589 116.5 147.25 0 175 NA 3 54 1 2 439 482 44 8897.0744 16.0184 -0.9522 27.6519 -1.2278 -16.1047 1.9733 -9.9601 -0.8159 3 3 -5.4467 0 0 0.0465 "mm" 4 10 6.1446 1.00653594771242 "0.3" -10 6.1446 0.816875033282325 "04mm01_4_1_47" 0.616318261939397 0.6092 199 9.3012559499914 -8.1093 "opposite to primary" -0.6092 1 "after
undershoot" -6.1446
"4805" "04mm01" 4 1 5 13 -1 10 0.5 0.90937556752528 0.63 2777.88 2778.53 2779.05 2778.8 0.27 651 921 1168 3324686 973 588 118 147 0 19.05 NA 3 174 1 2 474 485 12 174.8312 1.3997 -3.0301 1.4011 -3.0217 -8.7795 1.0128 -9.365 0.9268 3 2 -0.45 1 0 0 "mm" 4 10 0.5855 0.479721425645227 "0.9" -10 -0.5855 1.12346928751969 "04mm01_5_1_13" 1.77432022194417 1.4772 261 8.30341453330117 -7.2297 "same as primary" -1.4772 1 "after
undershoot" 0.5855
"4806" "04mm01" 4 1 5 13 -1 10 0.5 0.90937556752528 0.63 2777.88 2778.53 2779.05 2778.8 0.27 651 921 1168 3324686 973 588 118 147 0 19.05 NA 4 85 1 2 570 594 25 340.2098 3.9586 -1.9439 4.9377 -1.8716 -8.3116 -0.1749 -9.3833 -3.3392 4 3 2.1096 1 1 0 "mm" 4 10 1.0717 0.634742951907131 "0.9" -10 -1.0717 3.39567011501412 "04mm01_5_1_13" 1.77432022194417 1.4772 261 8.30341453330117 -7.2297 "same as primary" -1.4772 1 "after
undershoot" 1.0717
"4808" "04mm01" 4 1 5 14 1 11 0.5 1.51875053634257 0.57 2780.15 2780.73 2781.25 2781.02 0.29 584 870 1101 3326955 964 607 378.75 151.75 0 6.83 NA 2 237 1 2 551 599 49 386.2621 4.8829 3.1056 5.8635 -3.0779 8.6563 -0.9671 4.6635 -0.9246 2 2 3.9031 0 0 0 "mm" 4 11 3.9928 1.7036310107949 "1.5" 11 -3.9928 6.40360190908211 "04mm01_5_1_14" 1.46082493133161 -1.4148 274 9.46803232697097 8.7439 "opposite to primary" -1.4148 1 "after
undershoot" -3.9928
"4817" "04mm01" 4 1 5 19 -1 12 0.5 0.300000598707988 0.8 2790.99 2791.79 2792.32 2792.03 0.24 800 1044 1335 3337797 938 611 84.25 152.75 0 175 NA 2 182 1 2 456 465 10 144.2885 0.993 -3.0953 0.9953 -3.0593 -11.9943 0.0848 -12.2869 0.0533 2 2 -0.2246 1 0 0 "mm" 4 12 0.292599999999998 51.3333333333407 "0.3" -12 -0.292599999999998 0.291809012883426 "04mm01_5_1_19" 0.739408844956563 0.738799999999999 234 11.1184209217919 -9.3177 "same as primary" -0.738799999999999 1 "after
undershoot" 0.292599999999998
"4823" "04mm01" 4 1 5 22 1 12 0.5 0.90937556752528 0.63 2797.44 2798.08 2798.6 2798.31 0.23 634 860 1151 3344252 960 601 390.25 150.25 0 19.05 NA 3 201 1 2 461 498 38 349.8667 3.9127 3.1197 5.0383 3.0758 10.2427 -0.4293 6.7635 -0.383 2 2 3.4446 0 0 0 "mm" 4 12 3.4792 1.9798554600808 "0.9" 12 -3.4792 5.2504877154413 "04mm01_5_1_22" 1.31002953020151 -1.2971 217 10.6004657561344 9.8246 "opposite to primary" -1.2971 1 "after
undershoot" -3.4792
"4828" "04mm01" 4 1 5 24 -1 12 0.5 0.300000598707988 0.59 2801.63 2802.23 2802.75 2802.5 0.27 600 873 1117 3348439 959 582 89.5 145.5 0 175 NA 2 167 1 2 469 495 27 200.2713 0.968 -3.1375 1.7307 -3.0897 -11.1957 0.5753 -12.0269 0.5515 2 2 -0.6542 1 0 0 "mm" 4 12 0.831199999999999 1.03344523187865 "0.3" -12 -0.831199999999999 0.552155648345645 "04mm01_5_1_24" 1.2916152755368 1.1231 262 10.7324643078833 -9.5095 "same as primary" -1.1231 1 "after
undershoot" 0.831199999999999
"4831" "04mm01" 4 1 5 25 -1 10 0.5 0.90937556752528 0.78 2803.67 2804.47 2804.98 2804.75 0.28 802 1082 1318 3350473 958 584 114.25 146 0 19.05 NA 3 94 1 2 409 465 57 9271.6512 17.7152 -0.8107 28.8436 -1.0929 -14.1947 1.7699 -7.1398 -0.4836 3 2 -1.3937 0 0 0.0357 "mm" 4 10 7.0549 1.6818604429399 "0.9" -10 7.0549 2.90079523579311 "04mm01_5_1_25" 3.21991808125611 -2.3229 266 12.5466485407942 -11.4443 "opposite to primary" 2.3229 0 "after
overshoot" -7.0549
"4832" "04mm01" 4 1 5 25 -1 10 0.5 0.90937556752528 0.78 2803.67 2804.47 2804.98 2804.75 0.28 802 1082 1318 3350473 958 584 114.25 146 0 19.05 NA 4 98 1 2 563 573 11 76.3581 0.6669 3.1117 0.6682 3.0728 -7.2893 -0.6285 -7.6619 -0.5933 4 3 -0.3621 0 0 0 "mm" 4 10 0.3726 0.137455269856495 "0.9" -10 -0.3726 2.41220158776169 "04mm01_5_1_25" 3.21991808125611 -2.3229 266 12.5466485407942 -11.4443 "opposite to primary" 2.3229 0 "after
overshoot" 0.3726
"4846" "04mm01" 4 1 5 32 1 10 0.5 0.300000598707988 0.59 2818.86 2819.46 2819.98 2819.68 0.22 601 818 1118 3365669 954 580 363.75 145 0 175 NA 2 219 1 2 466 491 26 171.4891 0.7672 0.0859 1.3873 0.1211 8.7218 -0.2438 9.3713 -0.1657 2 2 -0.5644 1 0 0 "mm" 4 10 0.6495 0.508136441871381 "0.3" 10 0.6495 0.650169347170412 "04mm01_5_1_32" 1.67583108038967 -1.6665 204 8.30875711661609 8.1872 "same as primary" -1.6665 1 "after
undershoot" 0.6495
"4850" "04mm01" 4 1 5 35 1 12 0.5 0.90937556752528 0.53 2825.43 2825.97 2826.49 2826.22 0.25 534 783 1051 3372241 964 598 391.25 149.5 0 19.05 NA 2 170 1 2 455 476 22 295.4301 3.7145 3.083 3.7226 3.0536 6.1934 -0.2671 3.5076 -0.2925 2 2 2.6843 0 0 0 "mm" 4 12 2.6858 0.462542623910722 "0.9" 12 -2.6858 8.49743573144275 "04mm01_5_1_35" 4.73361598041075 -4.7336 236 7.00784813463989 6.6449 "opposite to primary" -4.7336 1 "after
undershoot" -2.6858
"4851" "04mm01" 4 1 5 35 1 12 0.5 0.90937556752528 0.53 2825.43 2825.97 2826.49 2826.22 0.25 534 783 1051 3372241 964 598 391.25 149.5 0 19.05 NA 3 13 1 2 489 535 47 11696.7402 25.5384 2.6237 35.9776 -2.3104 2.9037 -0.7473 -9.4942 2.7513 3 3 12.5339 1 1 0.0435 "mm" 4 12 12.3979 1.36296076426679 "0.9" 12 -12.3979 21.6695704925132 "04mm01_5_1_35" 4.73361598041075 -4.7336 236 7.00784813463989 6.6449 "same as primary" -4.7336 1 "after
undershoot" -12.3979
"4867" "04mm01" 4 1 5 45 -1 10 0.5 0.300000598707988 0.73 2849.14 2849.9 2850.42 2850.2 0.29 766 1057 1284 3395944 958 597 114.25 149.25 0 175 NA 5 153 1 2 479 491 13 163.0379 1.3374 -3.0309 1.341 -3.0087 -9.6015 0.4663 -10.1552 0.399 2 2 -0.2384 1 0 0 "mm" 4 10 0.553700000000001 1.38946047678796 "0.3" -10 -0.553700000000001 0.428121524803414 "04mm01_5_1_45" 1.22973937076114 1.1834 281 8.61300266054078 -7.3487 "same as primary" -1.1834 1 "after
undershoot" 0.553700000000001
"4879" "04mm01" 4 1 6 4 -1 11 0.5 0.300000598707988 0.61 2889.89 2890.51 2891.02 2890.78 0.28 617 892 1134 3436693 978 587 106.75 146.75 0 175 NA 2 142 1 2 472 496 25 124.4399 0.4992 -3.1096 1.1456 -2.9965 -10.4226 0.6931 -10.7979 0.6512 2 2 -0.0606 1 0 0 "mm" 4 11 0.375300000000001 0.649982680983721 "0.3" -11 -0.375300000000001 0.681840047225154 "04mm01_6_1_4" 1.27648442215328 1.0232 266 9.85558572024118 -8.8117 "same as primary" -1.0232 1 "after
undershoot" 0.375300000000001
"4885" "04mm01" 4 1 6 6 1 11 0.5 0.300000598707988 0.55 2894.18 2894.74 2895.26 2894.96 0.22 567 788 1084 3440979 955 590 376.5 147.5 0 175 NA 4 124 1 2 357 394 38 364.7557 4.2745 -0.0509 5.5633 -0.1122 5.8339 0.3738 9.7844 0.2425 2 2 -3.9526 1 0 0 "mm" 4 11 3.9505 0.764696773194479 "0.3" 11 3.9505 1.23955218123321 "04mm01_6_1_6" 6.10984532210104 -6.0785 207 4.91048351107913 4.9016 "same as primary" -6.0785 1 "after
undershoot" 3.9505
"4886" "04mm01" 4 1 6 6 1 11 0.5 0.300000598707988 0.55 2894.18 2894.74 2895.26 2894.96 0.22 567 788 1084 3440979 955 590 376.5 147.5 0 175 NA 5 165 1 2 559 583 25 187.9469 0.7668 -0.0338 1.4705 0.087 9.853 0.0852 10.4075 0.0529 3 3 -0.5392 1 0 0 "mm" 4 11 0.554500000000001 0.483435047951178 "0.3" 11 0.554500000000001 0.594856839920328 "04mm01_6_1_6" 6.10984532210104 -6.0785 207 4.91048351107913 4.9016 "same as primary" -6.0785 1 "after
undershoot" 0.554500000000001
"4892" "04mm01" 4 1 6 10 -1 10 0.5 0.300000598707988 0.56 2902.82 2903.38 2903.9 2903.67 0.28 567 849 1084 3449620 945 600 111 150 0 175 NA 2 236 1 2 545 556 12 124.5558 0.9942 -3.0733 0.9953 -3.0593 -10.5142 0.1863 -10.848 0.1575 2 2 0.2866 1 0 0 "mm" 4 10 0.3338 0.649163749513807 "0.3" -10 -0.3338 0.862502318837463 "04mm01_6_1_10" 0.419198115453779 -0.0940999999999992 273 10.1154162220505 -8.2472 "same as primary" 0.0940999999999992 0 "after
overshoot" 0.3338
"4896" "04mm01" 4 1 6 13 -1 12 0.5 1.51875053634257 0.54 2909.19 2909.75 2910.27 2910.27 0.52 568 1085 1084 3455991 964 571 90.75 142.75 0 6.83 NA 2 22 1 2 549 556 8 79.9761 0.42 2.9889 0.4374 2.8213 -9.7938 0.7785 -9.9009 0.8153 2 2 -0.1027 1 0 0 "mm" 4 12 0.107100000000001 0.0485450095186297 "1.5" -12 -0.107100000000001 2.25187364210339 "04mm01_6_1_13" 2.73251159192418 2.6466 494 9.09417631181664 -8.2829 "same as primary" -2.6466 1 "after
undershoot" 0.107100000000001
"4905" "04mm01" 4 1 6 19 -1 10 0.5 0.300000598707988 0.51 2922.1 2922.63 2923.15 2922.86 0.23 533 765 1050 3468902 969 596 117 149 0 175 NA 3 239 1 2 496 520 25 153.6757 0.5169 3.1377 1.269 -3.0897 -9.8832 0.1495 -10.3685 0.1362 2 2 0.4576 1 0 0 "mm" 4 10 0.485299999999999 4.15496575342466 "0.3" -10 -0.485299999999999 0.392864722264547 "04mm01_6_1_19" 1.22521529944741 1.2167 222 8.58700701444698 -7.3941 "same as primary" -1.2167 1 "after
undershoot" 0.485299999999999
"4914" "04mm01" 4 1 6 22 1 11 0.5 0.90937556752528 0.69 2928.7 2929.4 2929.92 2929.66 0.25 700 952 1218 3475507 966 591 379.25 147.75 0 19.05 NA 4 239 1 2 501 525 25 310.6884 4.1173 -0.0441 4.121 -0.0611 4.554 0.7133 7.7922 0.5942 3 2 -3.234 1 0 0 "mm" 4 11 3.2382 0.502358051504809 "0.9" 11 3.2382 3.26236945792472 "04mm01_6_1_22" 6.86664526897961 -6.819 237 4.23261667824502 4.2649 "same as primary" -6.819 1 "after
undershoot" 3.2382
"4917" "04mm01" 4 1 6 23 1 11 0.5 0.300000598707988 0.57 2930.86 2931.44 2931.96 2931.71 0.27 583 852 1101 3477659 947 609 374.5 152.25 0 175 NA 3 283 1 2 593 601 9 90.0815 0.6788 -2.8738 0.6865 -2.8769 10.273 -0.6143 9.8893 -0.7285 2 2 0.3741 0 0 0 "mm" 4 11 0.383699999999999 0.527785419532323 "0.3" 11 -0.383699999999999 1.32829467363232 "04mm01_6_1_23" 0.645354259302594 -0.212400000000001 258 10.7760996645903 10.2226 "opposite to primary" -0.212400000000001 1 "after
undershoot" -0.383699999999999
"4920" "04mm01" 4 1 6 25 -1 11 0.5 0.300000598707988 0.52 2935.11 2935.64 2936.16 2935.91 0.26 534 797 1051 3481912 964 599 103.25 149.75 0 175 NA 2 178 1 2 482 503 22 153.5172 0.5233 -3.1034 1.2789 -3.0666 -10.5408 0.4332 -10.8914 0.4434 2 2 -0.1346 1 0 0 "mm" 4 11 0.3506 0.76350174216028 "0.3" -11 -0.3506 0.456505772143135 "04mm01_6_1_25" 1.17001745713472 1.0993 252 9.80849952703768 -9.0495 "same as primary" -1.0993 1 "after
undershoot" 0.3506
"4925" "04mm01" 4 1 6 28 -1 11 0.5 0.300000598707988 0.79 2941.63 2942.43 2942.95 2942.63 0.2 801 997 1318 3488434 947 621 99 155.25 0 175 NA 2 162 1 2 396 419 24 213.1664 0.764 -3.0001 1.8019 -3.0094 -11.1767 -0.2328 -11.7659 -0.3399 2 2 0.3133 1 0 0 "mm" 4 11 0.5892 3.33446519524617 "0.3" -11 -0.5892 0.83793485426971 "04mm01_6_1_28" 0.749288409092252 0.717599999999999 185 10.1703348678817 -8.7966 "same as primary" -0.717599999999999 1 "after
undershoot" 0.5892
"4930" "04mm01" 4 1 6 32 1 12 0.5 0.90937556752528 0.67 2951.21 2951.91 2952.42 2952.14 0.23 700 934 1217 3498009 975 597 394 149.25 0 19.05 NA 2 70 1 2 324 346 23 393.3953 5.1515 0.0302 5.1741 0.0652 7.7393 -0.8057 11.518 -0.746 2 2 -3.5174 1 0 0 "mm" 4 12 3.7787 0.886873049029502 "0.9" 12 3.7787 0.888166651028961 "04mm01_6_1_32" 5.49898247496753 -5.4651 222 5.96815819728673 5.4074 "same as primary" -5.4651 1 "after
undershoot" 3.7787
"4934" "04mm01" 4 1 6 33 -1 10 0.5 1.51875053634257 0.72 2953.34 2954.07 2954.59 2954.34 0.26 734 997 1251 3500143 948 595 111.75 148.75 0 6.83 NA 4 19 1 2 299 306 8 95.8352 0.5763 0.3426 0.6027 0.327 -8.9087 0.3404 -8.8244 0.3789 2 2 0.09 0 0 0 "mm" 4 10 0.0842999999999989 0.0772473197104361 "1.5" -10 0.0842999999999989 1.23515204327241 "04mm01_6_1_33" 2.07230110746484 2.0372 251 7.69758479221528 -6.8109 "opposite to primary" -2.0372 1 "after
undershoot" -0.0842999999999989
"4936" "04mm01" 4 1 6 34 -1 10 0.5 0.300000598707988 0.75 2955.69 2956.46 2956.98 2956.7 0.24 768 1009 1284 3502495 956 597 113.75 149.25 0 175 NA 2 160 1 2 427 452 26 168.3321 0.6266 -2.9461 1.444 -3.0294 -9.2328 0.4315 -9.7999 0.3743 2 2 -0.5036 1 0 0 "mm" 4 10 0.5671 0.739181438998956 "0.3" -10 -0.5671 0.4244296172512 "04mm01_6_1_34" 1.23069683106767 1.1838 231 8.60171743778127 -7.2823 "same as primary" -1.1838 1 "after
undershoot" 0.5671
"4944" "04mm01" 4 1 6 38 -1 11 0.5 0.90937556752528 0.74 2964.07 2964.82 2965.33 2965.05 0.23 750 985 1267 3510869 970 611 104.75 152.75 0 19.05 NA 3 19 1 2 272 279 8 107.6624 0.6675 0.3766 0.6675 0.3766 -8.9828 0.3435 -8.9422 0.3743 2 2 0.048 0 0 0 "mm" 4 11 0.0405999999999995 0.0201269085861588 "0.9" -11 0.0405999999999995 2.09156432604881 "04mm01_6_1_38" 3.09686836982136 3.0701 225 7.54147635335805 -6.6945 "opposite to primary" -3.0701 1 "after
undershoot" -0.0405999999999995
"4945" "04mm01" 4 1 6 38 -1 11 0.5 0.90937556752528 0.74 2964.07 2964.82 2965.33 2965.05 0.23 750 985 1267 3510869 970 611 104.75 152.75 0 19.05 NA 4 179 1 2 458 483 26 189.5262 0.6181 -3.0088 1.62 -3.023 -9.3356 0.3763 -9.8611 0.315 3 3 -0.5003 0 1 0 "mm" 4 11 0.525500000000001 0.315729391973084 "0.9" -11 -0.525500000000001 1.18165909212429 "04mm01_6_1_38" 3.09686836982136 3.0701 225 7.54147635335805 -6.6945 "opposite to primary" -3.0701 1 "after
undershoot" 0.525500000000001
"4952" "04mm01" 4 1 6 40 -1 12 0.5 0.300000598707988 0.78 2968.42 2969.22 2969.74 2969.53 0.31 801 1114 1318 3515222 965 619 91 154.75 0 175 NA 4 174 1 2 532 557 26 156.9879 0.6675 -3.0907 1.5505 -2.9591 -11.321 0.0152 -11.9065 -0.0705 2 2 -0.3874 1 0 0 "mm" 4 12 0.5855 0.862297496318114 "0.3" -12 -0.5855 0.117100384286304 "04mm01_6_1_40" 1.07223448927928 1.0722 303 10.7886114563326 -9.549 "same as primary" -1.0722 1 "after
undershoot" 0.5855
"4959" "04mm01" 4 1 6 44 1 11 0.5 0.300000598707988 0.79 2977.29 2978.1 2978.61 2978.38 0.28 802 1081 1318 3524096 962 607 378.25 151.75 0 175 NA 2 233 1 2 557 564 8 105.4208 0.5189 -0.0038 0.525 -0.1526 10.6768 -0.9079 10.8797 -0.8932 2 2 -0.0786 1 0 0 "mm" 4 11 0.2029 0.627784653465346 "0.3" 11 0.2029 0.9012648500857 "04mm01_6_1_44" 0.691143588554506 -0.3535 270 10.6038287553998 9.4617 "same as primary" -0.3535 1 "after
undershoot" 0.2029
"4968" "04mm01" 4 1 6 49 -1 12 0.5 1.51875053634257 0.61 2988.12 2988.75 2989.27 2989.03 0.27 634 909 1151 3534921 952 603 87.75 150.75 0 6.83 NA 3 186 1 2 510 527 18 92.3552 1.1164 0.4101 1.1164 0.4101 -9.5717 -0.453 -8.8762 -0.1785 2 2 0.6679 0 0 0 "mm" 4 12 0.695499999999999 0.286414363958324 "1.5" -12 0.695499999999999 3.12889576208604 "04mm01_6_1_49" 1.94691930238518 1.9454 265 9.75548034766557 -8.4554 "opposite to primary" -1.9454 1 "after
undershoot" -0.695499999999999
"4977" "04mm02" 5 1 1 6 1 10 0.5 0.300000598707988 0.68 2995.66 2996.36 2996.88 2996.55 0.19 700 894 1217 125309 964 600 366.25 150 0 175 NA 2 161 1 2 386 408 23 172.973 0.5648 0.0071 1.3144 0.1417 9.4612 -0.9978 9.9078 -0.9918 2 2 -0.167 1 0 0 "mm" 4 10 0.4466 0.828878990348923 "0.3" 10 0.4466 0.996076342455738 "04mm02_1_1_6" 1.3739168279048 -1.1032 183 8.73966092400494 7.65 "same as primary" -1.1032 1 "after
undershoot" 0.4466
"4992" "04mm02" 5 1 1 14 1 9 0.5 0.300000598707988 0.79 3013.67 3014.47 3014.99 3014.71 0.24 801 1039 1318 143323 946 607 349.25 151.75 0 175 NA 4 128 1 2 399 426 28 313.3381 2.7442 0.0044 3.4445 0.0957 6.3953 -0.6799 8.6855 -0.6671 3 2 -1.8596 1 0 0 "mm" 4 9 2.2902 0.87925672822206 "0.3" 9 2.2902 0.737517904867401 "04mm02_1_1_14" 3.220389572707 -3.1694 227 5.60032894736842 5.221 "same as primary" -3.1694 1 "after
undershoot" 2.2902
"5008" "04mm02" 5 1 1 24 1 10 0.5 0.300000598707988 0.77 3037.91 3038.69 3039.21 3038.9 0.2 784 987 1301 167559 963 601 366 150.25 0 175 NA 4 11 1 2 246 253 8 75.428 0.3646 3.0539 0.3857 2.7986 10.5305 -0.4285 10.4377 -0.4195 2 2 -0.0734 0 0 0 "mm" 4 10 0.0928000000000004 0.174929311969841 "0.3" 10 -0.0928000000000004 0.606268537860905 "04mm02_1_1_24" 0.519944612434825 0.2232 193 10.2529149811334 9.0483 "opposite to primary" 0.2232 0 "after
overshoot" -0.0928000000000004
"5013" "04mm02" 5 1 1 27 -1 10 0.5 0.300000598707988 0.53 3044.58 3045.12 3045.63 3045.38 0.26 534 796 1051 174231 951 613 112.5 153.25 0 175 NA 2 131 1 2 448 474 27 236.5118 0.7709 -3.1053 2.0512 -3.0832 -9.2526 -0.1938 -10.0004 -0.2159 2 2 -0.7448 1 0 0 "mm" 4 10 0.747800000000002 1.000535188654 "0.3" -10 -0.747800000000002 0.2159003705416 "04mm02_1_1_27" 1.13864159418142 1.1222 251 8.7643962916474 -7.96 "same as primary" -1.1222 1 "after
undershoot" 0.747800000000002
"5019" "04mm02" 5 1 1 29 -1 9 0.5 1.51875053634257 0.62 3049 3049.64 3050.15 3049.9 0.26 633 896 1151 178652 955 612 126 153 0 6.83 NA 3 21 1 2 301 308 8 70.5373 0.4634 3.1028 0.4635 3.0942 -7.0114 -0.3475 -7.1104 -0.3295 2 2 -0.0998 1 0 0 "mm" 4 9 0.0990000000000002 0.0497837674746054 "1.5" -9 -0.0990000000000002 1.91811324222529 "04mm02_1_1_29" 2.23106790573483 2.208 252 6.52940298878584 -5.8354 "same as primary" -2.208 1 "after
undershoot" 0.0990000000000002
"5023" "04mm02" 5 1 1 32 -1 10 0.5 0.300000598707988 0.72 3055.84 3056.58 3057.09 3056.79 0.22 733 948 1250 185491 965 614 116 153.5 0 175 NA 3 160 1 2 415 439 25 126.1025 0.3839 -2.9054 1.0541 -3.0163 -9.3698 0.0714 -9.7372 0.0128 2 2 -0.3009 1 0 0 "mm" 4 10 0.3674 0.582989527134243 "0.3" -10 -0.3674 0.263111535284944 "04mm02_1_1_32" 0.959237035356747 0.958 203 8.98079685089632 -8.4415 "same as primary" -0.958 1 "after
undershoot" 0.3674
"5042" "04mm02" 5 1 1 43 -1 10 0.5 0.300000598707988 0.64 3080.05 3080.7 3081.21 3080.92 0.23 651 878 1168 209693 939 588 109.5 147 0 175 NA 2 183 1 2 450 472 23 190.9717 0.3832 -3.1364 1.3471 -3.0882 -9.7355 -0.1466 -10.0821 -0.1682 2 2 -0.2558 1 0 0 "mm" 4 10 0.3466 1.31039697542533 "0.3" -10 -0.3466 0.187167438407433 "04mm02_1_1_43" 0.69492348499673 0.694800000000001 217 9.1949854592221 -7.9361 "same as primary" -0.694800000000001 1 "after
undershoot" 0.3466
"5064" "04mm02" 5 1 2 3 -1 8 0.5 0.300000598707988 0.66 3123.4 3124.07 3124.58 3124.31 0.24 667 908 1184 253045 951 578 137.5 144.5 0 175 NA 4 296 1 2 588 599 12 226.3759 1.6709 0.0227 1.6835 0.0771 -7.4372 0.6724 -6.2218 0.7306 2 2 1.2013 0 0 0 "mm" 4 8 1.2154 2.15955934612651 "0.3" -8 1.2154 1.92243897172316 "04mm02_2_1_3" 0.766925061528178 0.2246 230 7.75716293653368 -7.1746 "opposite to primary" -0.2246 1 "after
undershoot" -1.2154
"5086" "04mm02" 5 1 2 16 -1 8 0.5 0.90937556752528 0.75 3152.21 3152.97 3153.49 3153.21 0.24 767 1005 1284 281851 956 618 138.75 154.5 0 19.05 NA 2 19 1 2 272 279 8 60.9032 0.1766 2.5411 0.2821 2.7033 -6.0886 -0.4435 -6.1109 -0.4261 2 2 -0.023 1 0 0 "mm" 4 8 0.0223000000000004 0.0116668410589099 "0.9" -8 -0.0223000000000004 1.93655880881527 "04mm02_2_1_16" 2.2810450806593 2.2415 225 5.68837095381125 -5.5158 "same as primary" -2.2415 1 "after
undershoot" 0.0223000000000004
"5100" "04mm02" 5 1 2 24 -1 9 0.5 1.51875053634257 0.72 3169.65 3170.39 3170.9 3170.6 0.21 734 944 1250 299299 961 592 127.5 148 0 6.83 NA 2 37 1 2 294 319 26 184.425 0.6032 0.2337 1.6639 0.1529 -7.0368 0.6891 -6.5284 0.795 2 2 0.5185 0 0 0 "mm" 4 9 0.5084 0.258964955175224 "1.5" -9 0.5084 2.59631114468201 "04mm02_2_1_24" 1.70812934229232 1.5331 198 7.30430133956003 -6.6039 "opposite to primary" -1.5331 1 "after
undershoot" -0.5084
"5102" "04mm02" 5 1 2 25 1 8 0.5 0.300000598707988 0.73 3171.99 3172.74 3173.26 3172.97 0.23 750 982 1267 301634 956 608 339.25 152 0 175 NA 2 238 1 2 508 517 10 99.2115 0.866 3.0075 0.866 3.0075 7.9208 -0.3201 7.6264 -0.2703 2 2 0.1564 0 0 0 "mm" 4 8 0.2944 3.7171717171717 "0.3" 8 -0.2944 0.461128019100986 "04mm02_2_1_25" 0.177689870279653 0.1525 219 8.16085437405234 7.737 "opposite to primary" 0.1525 0 "after
overshoot" -0.2944
"5113" "04mm02" 5 1 2 31 -1 8 0.5 0.300000598707988 0.7 3185.88 3186.6 3187.12 3186.8 0.19 717 911 1234 315528 981 578 145 144.5 0 175 NA 4 196 1 2 439 460 22 127.921 0.2872 -2.8308 0.9824 -2.9825 -7.4584 0.8542 -7.6927 0.8148 2 2 -0.0426 1 0 0 "mm" 4 8 0.2343 0.432607090103398 "0.3" -8 -0.2343 0.870822789090869 "04mm02_2_1_31" 1.21535627698219 0.9068 184 7.062036151121 -6.8274 "same as primary" -0.9068 1 "after
undershoot" 0.2343
"5117" "04mm02" 5 1 2 33 1 10 0.5 0.300000598707988 0.71 3190.34 3191.05 3191.57 3191.25 0.19 717 907 1234 319982 952 601 363.25 150.25 0 175 NA 3 191 1 2 419 442 24 140.53 0.3007 0.2756 1.2038 0.1313 8.8821 -0.2302 9.1931 -0.157 2 2 -0.3195 1 0 0 "mm" 4 10 0.311 0.278200196797567 "0.3" 10 0.311 0.822032000593652 "04mm02_2_1_33" 1.26588822571347 -1.252 178 8.73932656677944 8.6792 "same as primary" -1.252 1 "after
undershoot" 0.311
